년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,강종그룹,강종코드,사내강종명,구)사내강종명,강종,품목,형상,용도,표면,열처리,폭,외경,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,사내강종명(제강),주설비구분,재료코드,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량
2023-02-24,2,9,S53086,B310625402,D23W2W1183,90,T,SSH,SSH030,STS303S1,S303,303FM,W,WR,DM,PK,SL,21,21,,S0808,TPLEX.CO.Ltd.,D2023020137,007,D23W02W1594,STS303S1,C,7730,N,2023-02-24,3,9W91,산세,1,200,8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-02-24,C,2023-01-31,2023-01-31,2023-02-01,,\4,\4,\5,\6,A,A,8301,2023-02-17,8100,2023-02-19,21,0,,,0,0,,,0,0,,,0,0,8100,2023-02-19,C,2023-03-03,,
2023-02-24,2,9,S53118,B320093311,E23W1W0333,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,9,9,,S0763,"YAMASHIN SPECIAL STEEL(JIANGSU) CO.,LTD.",E2023010042,001,E23W01W0093,STS420FS2,W,7730,N,2023-02-24,3,9W91,산세,1,"1,540",V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-02-24,,2023-02-02,2023-02-03,2023-02-03,,\1,\1,\2,\1,C,C,8301,2023-02-04,8100,2023-02-17,9,0,,,0,0,,,0,0,,,0,0,8100,2023-02-17,A,2023-03-03,,
2023-02-24,2,9,S53086,B310625403,D23W2W1183,90,T,SSH,SSH030,STS303S1,S303,303FM,W,WR,DM,PK,SL,21,21,,S0808,TPLEX.CO.Ltd.,D2023020137,007,D23W02W1594,STS303S1,C,7730,N,2023-02-24,3,9W91,산세,1,250,8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-02-24,C,2023-01-31,2023-01-31,2023-02-01,,\4,\4,\3,\7,A,A,8301,2023-02-17,8100,2023-02-19,21,0,,,0,0,,,0,0,,,0,0,8100,2023-02-19,C,2023-03-03,,
2023-02-24,2,9,S52719,B310535602,D23W2W0061,80,T,SSH,SSH030,STS303S1,S303,303FM,W,WR,DM,PK,SL,5.5,5.5,,S0808,TPLEX.CO.Ltd.,D2023020137,001,D23W02W1582,STS303S1,W,7730,N,2023-02-24,3,9W91,산세,1,250,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-24,,2023-01-02,2023-01-02,2023-01-03,,\2,\1,\5,\7,A,A,8301,2023-02-04,8100,2023-02-12,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-12,C,2023-03-03,,
2023-02-24,2,9,S52719,B310535602,D23W2W0061,80,T,SSH,SSH030,STS303S1,S303,303FM,W,WR,DM,PK,SL,5.5,5.5,,S0808,TPLEX.CO.Ltd.,D2023020137,001,D23W02W1582,STS303S1,W,7730,N,2023-02-24,3,9W91,산세,1,250,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-24,,2023-01-02,2023-01-02,2023-01-03,,\2,\1,\5,\7,A,A,8301,2023-02-04,8100,2023-02-12,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-12,C,2023-03-03,,
2023-02-24,2,9,S50647,B260723202,E23W2W0233,80,T,SSA,SSA090,304LDS3,S304/304LD,AISI304L,W,WR,DM,PF,SL,18,18,,S0763,"YAMASHIN SPECIAL STEEL(JIANGSU) CO.,LTD.",E2023020112,001,E23W02W0252,304LDS3,C,6865,N,2023-02-24,3,9W91,산세,1,400,8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-02-24,C,2022-06-03,2022-06-03,2022-06-04,,\5,\1,\5,\13,,,,,8100,2023-02-18,18,0,,,0,0,,,0,0,,,0,0,8100,2023-02-18,C,2023-03-03,,
2023-02-24,2,9,S53086,B310625101,D23W2W1182,100,T,SSH,SSH030,STS303S1,S303,SUS303,W,WR,DM,PF,SL,18,18,,S1065,SEAH METAL CO. LTD,D2023020061,005,D23W02W0824,STS303S1,C,7730,N,2023-02-24,3,9W91,산세,1,160,8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-02-24,C,2023-01-31,2023-01-31,2023-02-01,,\4,\4,\1,\6,A,A,8301,2023-02-17,8100,2023-02-18,18,0,,,0,0,,,0,0,,,0,0,8100,2023-02-18,C,2023-03-03,,
2023-02-24,2,9,S52037,B2A0683600,D23W2W0062,80,T,SSH,SSH020,STS303S4,S303,SUS303,W,WR,DM,PK,SL,5.5,5.5,,S0395,KOS LIMITED,D2023020015,003,D23W02W0071,STS303S4,W,7730,N,2023-02-24,3,9W91,산세,1,754,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-24,,2022-10-29,2022-10-29,2022-10-31,,\3,\1,\4,\9,A,A,8301,2023-02-11,8100,2023-02-12,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-12,C,2023-03-03,,
2023-02-24,2,9,S52037,B2A0683600,D23W2W0062,80,T,SSH,SSH020,STS303S4,S303,SUS303,W,WR,DM,PK,SL,5.5,5.5,,S0395,KOS LIMITED,D2023020015,003,D23W02W0071,STS303S4,W,7730,N,2023-02-24,3,9W91,산세,1,754,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-24,,2022-10-29,2022-10-29,2022-10-31,,\3,\1,\4,\9,A,A,8301,2023-02-11,8100,2023-02-12,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-12,C,2023-03-03,,
2023-02-24,2,9,S52760,B310179613,E23W1W0322,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,7,7,,S1341,JIANGSU TRI-M,E2023010056,006,E23W01W0157,STS420FS2,W,7530,N,2023-02-24,3,9W91,산세,1,90,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-24,,2023-01-05,2023-01-05,2023-01-09,,\1,\1,\4,\8,C,C,8301,2023-01-09,8100,2023-02-15,7,0,,,0,0,,,0,0,,,0,0,8100,2023-02-15,A,2023-03-03,,
2023-02-24,2,9,S52760,B310179613,E23W1W0322,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,7,7,,S1341,JIANGSU TRI-M,E2023010056,006,E23W01W0157,STS420FS2,W,7530,N,2023-02-24,3,9W91,산세,1,90,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-24,,2023-01-05,2023-01-05,2023-01-09,,\1,\1,\4,\8,C,C,8301,2023-01-09,8100,2023-02-15,7,0,,,0,0,,,0,0,,,0,0,8100,2023-02-15,A,2023-03-03,,
2023-02-24,2,9,S53086,B310625100,D23W2W1182,100,T,SSH,SSH030,STS303S1,S303,SUS303,W,WR,DM,PF,SL,18,18,,S1065,SEAH METAL CO. LTD,D2023020061,005,D23W02W0824,STS303S1,C,7730,N,2023-02-24,3,9W91,산세,1,200,8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-02-24,C,2023-01-31,2023-01-31,2023-02-01,,\4,\4,\1,\9,A,A,8301,2023-02-17,8100,2023-02-18,18,0,,,0,0,,,0,0,,,0,0,8100,2023-02-18,C,2023-03-03,,
2023-02-25,2,9,S53118,B320093316,D23W2W0460,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,9.5,9.5,,20229,"DONG IL STEEL CO.,LTD.",D2023020092,012,D23W02W1269,STS420FS2,W,7730,N,2023-02-25,3,9W91,산세,1,"1,523",V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-02-25,,2023-02-02,2023-02-03,2023-02-03,,\1,\1,\2,\5,C,C,8301,2023-02-04,8100,2023-02-22,9.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-22,D,2023-03-03,,
2023-02-25,2,9,S52752,B310563407,D23W2W0284,90,T,SMA,SMA083,STS410S5,S410,STS410,W,WR,DM,PK,FA,10,10,,S1065,SEAH METAL CO. LTD,D2023020048,021,D23W02W0825,STS410S5,W,7730,N,2023-02-25,3,9W91,산세,1,500,V000,소형생산실공통,2,S99,표면 불량 기타,제품불량,표면,4,JR,폐기,2023-02-25,,2023-01-04,2023-01-05,2023-01-06,,\2,\1,\5,\10,A,A,8301,2023-02-06,8100,2023-02-23,10,0,,,0,0,,,0,0,,,0,0,8100,2023-02-23,A,2023-03-03,,
2023-02-26,2,9,S53185,B320136102,D23W1W1517,80,T,SSJ,SSJ019,STS304J3S2,S304J3,SUS304J3,W,WR,DH,PK,SL,13.5,13.5,,S0395,KOS LIMITED,D2023010131,015,D23W01W1663,STS304J3S2,W,7730,N,2023-02-26,3,9W91,산세,1,200,8100,소형압연,2,S13,SEAM,제품불량,표면,4,JR,폐기,2023-02-26,B,2023-02-07,2023-02-07,2023-02-07,,\3,\3,\6,\3,A,A,8301,2023-02-09,8100,2023-02-25,13.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-25,B,2023-03-03,,
2023-02-26,2,9,S53144,B320284901,D23W2W0840,80,T,SSA,SSA162,STS304SX,S304,304,W,WR,DM,PK,SL,13,13,,S0808,TPLEX.CO.Ltd.,D2023020198,007,D23W02W1861,STS304SX,W,7550,N,2023-02-26,3,9W91,산세,1,90,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-26,,2023-02-04,2023-02-04,2023-02-05,,\3,\3,\1,\9,,,,,8100,2023-02-25,13,0,,,0,0,,,0,0,,,0,0,8100,2023-02-25,D,2023-03-03,,
2023-02-26,2,9,S53144,B320284901,D23W2W0840,80,T,SSA,SSA162,STS304SX,S304,304,W,WR,DM,PK,SL,13,13,,S0808,TPLEX.CO.Ltd.,D2023020198,007,D23W02W1861,STS304SX,W,7550,N,2023-02-26,3,9W91,산세,1,90,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-26,,2023-02-04,2023-02-04,2023-02-05,,\3,\3,\1,\9,,,,,8100,2023-02-25,13,0,,,0,0,,,0,0,,,0,0,8100,2023-02-25,D,2023-03-03,,
2023-02-27,2,9,S53081,B310624502,D23W2W1179,120,T,SSH,SSH034,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,22,22,,S1065,SEAH METAL CO. LTD,D2023020061,004,D23W02W0662,STS303FS8,C,7730,N,2023-02-27,3,9W91,산세,1,"1,495",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-02-27,B,2023-01-31,2023-01-31,2023-02-01,,\2,\2,\4,\6,A,A,8301,2023-02-18,8100,2023-02-20,22,0,,,0,0,,,0,0,,,0,0,8100,2023-02-20,B,2023-03-03,,
2023-02-27,2,9,S53214,B320267005,D23W2W0739,80,T,SSA,SSA162,STS304SX,S304,304,W,WR,DM,PK,SL,26,26,,S0808,TPLEX.CO.Ltd.,D2023020198,018,D23W02W1846,STS304SX,C,7730,N,2023-02-27,3,9W91,산세,1,75,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-27,,2023-02-09,2023-02-09,2023-02-10,,\5,\3,\1,\9,A,A,B301,2023-02-16,8100,2023-02-27,26,0,,,0,0,,,0,0,,,0,0,8100,2023-02-27,C,2023-03-03,,
2023-02-27,2,9,S53214,B320267005,D23W2W0739,80,T,SSA,SSA162,STS304SX,S304,304,W,WR,DM,PK,SL,26,26,,S0808,TPLEX.CO.Ltd.,D2023020198,018,D23W02W1846,STS304SX,C,7730,N,2023-02-27,3,9W91,산세,1,75,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-27,,2023-02-09,2023-02-09,2023-02-10,,\5,\3,\1,\9,A,A,B301,2023-02-16,8100,2023-02-27,26,0,,,0,0,,,0,0,,,0,0,8100,2023-02-27,C,2023-03-03,,
2023-02-28,2,9,S52728,B310583000,D23W2W0853,80,T,SSA,SSA162,STS304SX,S304,304,W,WR,DM,PK,SL,29,29,,S0808,TPLEX.CO.Ltd.,D2023020199,010,D23W02W1852,STS304SX,C,7730,N,2023-02-28,3,9W91,산세,1,200,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-28,,2023-01-03,2023-01-03,2023-01-05,,\4,\3,\5,\5,A,A,8301,2023-02-08,8100,2023-02-28,29,0,,,0,0,,,0,0,,,0,0,8100,2023-02-28,A,2023-03-03,,
2023-02-28,2,9,S52728,B310583000,D23W2W0853,80,T,SSA,SSA162,STS304SX,S304,304,W,WR,DM,PK,SL,29,29,,S0808,TPLEX.CO.Ltd.,D2023020199,010,D23W02W1852,STS304SX,C,7730,N,2023-02-28,3,9W91,산세,1,200,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-28,,2023-01-03,2023-01-03,2023-01-05,,\4,\3,\5,\5,A,A,8301,2023-02-08,8100,2023-02-28,29,0,,,0,0,,,0,0,,,0,0,8100,2023-02-28,A,2023-03-03,,
2023-02-28,2,9,S53159,B320290301,D23W2W0913,92,T,SSM,SSM024,316LDS1,S316/316LD,316/316L,W,WR,DZ,PF,SL,21,21,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023020073,013,D23W02W0666,316LDS1,C,7730,N,2023-02-28,3,9W91,산세,1,100,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-28,,2023-02-05,2023-02-05,2023-02-06,,\5,\3,\2,\13,A,A,8301,2023-02-18,8100,2023-02-19,21,0,,,0,0,,,0,0,,,0,0,8100,2023-02-19,C,2023-03-03,,
2023-02-28,2,9,S53159,B320290301,D23W2W0913,92,T,SSM,SSM024,316LDS1,S316/316LD,316/316L,W,WR,DZ,PF,SL,21,21,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023020073,013,D23W02W0666,316LDS1,C,7730,N,2023-02-28,3,9W91,산세,1,100,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-02-28,,2023-02-05,2023-02-05,2023-02-06,,\5,\3,\2,\13,A,A,8301,2023-02-18,8100,2023-02-19,21,0,,,0,0,,,0,0,,,0,0,8100,2023-02-19,C,2023-03-03,,
2023-03-01,2,9,S53209,B320362600,D23W1W1564,92,T,SSP,SSP002,STS316LFS2,S316LF,SUS316LF,W,WR,DM,PF,SL,22,22,,S1065,SEAH METAL CO. LTD,D2023010095,080,D23W01W1061,STS316LFS2,C,7730,N,2023-03-01,3,9W91,산세,1,250,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-03-01,B,2023-02-09,2023-02-09,2023-02-09,,\1,\1,\1,\9,A,A,B301,2023-02-18,8100,2023-02-19,22,0,,,0,0,,,0,0,,,0,0,8100,2023-02-19,B,2023-04-04,,
2023-03-02,2,9,S53166,B320300404,D23W2W1019,80,T,SSM,SSM024,316LDS1,S316/316LD,316/316L,W,WR,DZ,PK,SL,34,34,,S0808,TPLEX.CO.Ltd.,D2023020199,020,D23W02W1871,316LDS1,C,7730,N,2023-03-02,3,9W91,산세,1,200,8100,소형압연,2,H14,권취불량,제품불량,형상,4,JR,폐기,2023-03-02,A,2023-02-05,2023-02-06,2023-02-06,,\5,\5,,,A,A,8301,2023-02-26,8100,2023-03-02,34,0,,,0,0,,,0,0,,,0,0,8100,2023-03-02,A,2023-04-04,,
2023-03-04,2,9,S53157,B320292902,D23W2W0941,82,T,SSM,SSM024,316LDS1,S316/316LD,316/316L,W,WR,DZ,PK,SL,23,23,,S0808,TPLEX.CO.Ltd.,D2023020199,015,D23W02W1857,316LDS1,C,7730,N,2023-03-04,3,9W91,산세,1,"1,430",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-03-04,B,2023-02-05,2023-02-05,2023-02-06,,\5,\1,\4,\3,A,A,B301,2023-02-18,8100,2023-02-20,23,0,,,0,0,,,0,0,,,0,0,8100,2023-02-20,B,2023-04-04,,
2023-03-04,2,9,S52429,B2C0093859,E23W1W0028,112,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2023010056,005,E23W01W0133,STS420FS2,W,7530,N,2023-03-04,3,9W91,산세,1,999,V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-03-04,,2022-12-01,2022-12-01,2022-12-03,,\1,\1,\2,\8,C,C,8301,2022-12-04,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-04-04,,
2023-03-07,2,9,S53093,B320570000,E23W3W0003,60,T,SSB,SSB002,STS302S1,S302,AISI302-3,W,WR,DQ,PK,SL,5.5,5.5,,S1458,KOS WIRE EUROPE S.R.O,E2023030027,002,E23W03W0036,STS302S1,W,7730,N,2023-03-07,3,9W91,산세,1,350,8100,소형압연,2,S13,SEAM,제품불량,표면,4,JR,폐기,2023-03-07,B,2023-02-01,2023-02-01,2023-02-01,,\6,\3,\6,\5,,,,,8100,2023-03-06,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-06,B,2023-04-04,,
2023-03-13,2,9,S53082,B310597600,D23W2W0585,100,T,SSH,SSH034,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,11,11,,S1065,SEAH METAL CO. LTD,D2023020048,036,D23W02W0801,STS303FS8,W,7730,N,2023-03-13,3,9W91,산세,1,300,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-03-13,B,2023-01-31,2023-01-31,2023-02-01,,\1,\1,\5,\9,A,A,8301,2023-02-13,8100,2023-02-23,11,0,,,0,0,,,0,0,,,0,0,8100,2023-02-23,B,2023-04-04,,
2023-03-13,2,9,S53135,B320578806,D23W3W0112,62,T,SSB,SSB036,STS304H1S5,S304H1,PSS304H2P,W,WR,DQ,PK,SL,5.5,5.5,,S0395,KOS LIMITED,D2023030202,014,D23W03W1611,STS304H1S5,W,7730,N,2023-03-13,3,9W91,산세,1,366,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-03-13,,2023-02-04,2023-02-04,2023-02-06,,\4,\3,\1,\8,,,,,8100,2023-03-07,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-07,B,2023-04-04,,
2023-03-13,2,9,S53135,B320578806,D23W3W0112,62,T,SSB,SSB036,STS304H1S5,S304H1,PSS304H2P,W,WR,DQ,PK,SL,5.5,5.5,,S0395,KOS LIMITED,D2023030202,014,D23W03W1611,STS304H1S5,W,7730,N,2023-03-13,3,9W91,산세,1,366,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-03-13,,2023-02-04,2023-02-04,2023-02-06,,\4,\3,\1,\8,,,,,8100,2023-03-07,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-07,B,2023-04-04,,
2023-03-13,2,9,S53455,B330152606,E23W3W0095,60,T,SFA,SFA010,STS204CUS2,S204CU,PSS204CU,W,WR,DZ,PK,SL,5,5,,S0741,YEOU TZER,E2023030087,001,E23W03W0342,STS204CUS2,W,7730,N,2023-03-13,3,9W91,산세,1,767,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-03-13,,2023-03-03,2023-03-03,2023-03-04,,\2,\2,\6,\9,,,,,8100,2023-03-13,5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-13,C,2023-04-04,,
2023-03-13,2,9,S53455,B330152606,E23W3W0095,60,T,SFA,SFA010,STS204CUS2,S204CU,PSS204CU,W,WR,DZ,PK,SL,5,5,,S0741,YEOU TZER,E2023030087,001,E23W03W0342,STS204CUS2,W,7730,N,2023-03-13,3,9W91,산세,1,767,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-03-13,,2023-03-03,2023-03-03,2023-03-04,,\2,\2,\6,\9,,,,,8100,2023-03-13,5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-13,C,2023-04-04,,
2023-03-13,2,9,S52759,B310585505,D23W2W0461,84,T,SML,SML022,STS430S1,S430,SUS430,W,WR,DH,PK,FA,8,8,,S0394,"D S R CO.,LTD.",D2023020045,021,D23W02W2254,STS430S1,W,7700,N,2023-03-13,3,9W91,산세,1,"1,343",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-03-13,B,2023-01-05,2023-01-05,2023-01-06,,\2,\2,\4,\6,,,,,8100,2023-02-15,8,0,,,0,0,,,0,0,,,0,0,8100,2023-02-15,B,2023-04-04,,
2023-03-14,2,9,S53080,B310646001,D23W3W0284,100,T,SSH,SSH034,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,S1065,SEAH METAL CO. LTD,D2023030131,046,D23W03W1410,STS303FS8,W,7730,N,2023-03-14,3,9W91,산세,1,738,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-03-14,,2023-01-31,2023-01-31,2023-02-01,,\2,\1,\6,\11,A,A,8301,2023-03-06,8100,2023-03-13,6,0,,,0,0,,,0,0,,,0,0,8100,2023-03-13,A,2023-04-04,,
2023-03-14,2,9,S53080,B310646001,D23W3W0284,100,T,SSH,SSH034,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,S1065,SEAH METAL CO. LTD,D2023030131,046,D23W03W1410,STS303FS8,W,7730,N,2023-03-14,3,9W91,산세,1,737,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-03-14,,2023-01-31,2023-01-31,2023-02-01,,\2,\1,\6,\11,A,A,8301,2023-03-06,8100,2023-03-13,6,0,,,0,0,,,0,0,,,0,0,8100,2023-03-13,A,2023-04-04,,
2023-03-14,2,9,S53080,B310646000,D23W3W0284,100,T,SSH,SSH034,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,S1065,SEAH METAL CO. LTD,D2023030131,046,D23W03W1410,STS303FS8,W,7730,N,2023-03-14,3,9W91,산세,1,725,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-03-14,,2023-01-31,2023-01-31,2023-02-01,,\2,\1,\1,\11,A,A,8301,2023-03-06,8100,2023-03-13,6,0,,,0,0,,,0,0,,,0,0,8100,2023-03-13,A,2023-04-04,,
2023-03-14,2,9,S53080,B310646000,D23W3W0284,100,T,SSH,SSH034,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,S1065,SEAH METAL CO. LTD,D2023030131,046,D23W03W1410,STS303FS8,W,7730,N,2023-03-14,3,9W91,산세,1,725,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-03-14,,2023-01-31,2023-01-31,2023-02-01,,\2,\1,\1,\11,A,A,8301,2023-03-06,8100,2023-03-13,6,0,,,0,0,,,0,0,,,0,0,8100,2023-03-13,A,2023-04-04,,
2023-03-14,2,9,N28027,B2C0447500,D23W3W0217,160,B,SSK,SSK001,STSXM7S2,SXM7,SUSXM7,W,WR,DH,PK,SL,5.5,5.5,,S0394,"D S R CO.,LTD.",D2023030066,001,D23W03W0875,STSXM7S2,W,P250,N,2023-03-14,3,9W91,산세,1,175,9700,산세,2,S75,취급흠,제품불량,표면,4,JR,폐기,2023-03-14,B,2022-10-06,2022-10-07,2022-10-07,,\3,\2,,,A,A,8301,2023-02-28,S105,2022-12-23,160,160,8100,2023-03-09,5.5,0,,,0,0,,,0,0,8100,2023-03-09,A,2023-04-04,,
2023-03-14,2,9,N28027,B2C0447500,D23W3W0217,160,B,SSK,SSK001,STSXM7S2,SXM7,SUSXM7,W,WR,DH,PK,SL,5.5,5.5,,S0394,"D S R CO.,LTD.",D2023030066,001,D23W03W0875,STSXM7S2,W,P250,N,2023-03-14,3,9W91,산세,1,175,8100,소형압연,2,S75,취급흠,제품불량,표면,4,JR,폐기,2023-03-14,A,2022-10-06,2022-10-07,2022-10-07,,\3,\2,,,A,A,8301,2023-02-28,S105,2022-12-23,160,160,8100,2023-03-09,5.5,0,,,0,0,,,0,0,8100,2023-03-09,A,2023-04-04,,
2023-03-15,2,9,S53455,B330152609,E23W3W0095,60,T,SFA,SFA010,STS204CUS2,S204CU,PSS204CU,W,WR,DZ,PK,SL,5,5,,S0741,YEOU TZER,E2023030087,001,E23W03W0342,STS204CUS2,W,7730,N,2023-03-15,3,9W91,산세,1,769,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-03-15,,2023-03-03,2023-03-03,2023-03-04,,\2,\2,\1,\10,,,,,8100,2023-03-13,5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-13,C,2023-04-04,,
2023-03-15,2,9,S53455,B330152609,E23W3W0095,60,T,SFA,SFA010,STS204CUS2,S204CU,PSS204CU,W,WR,DZ,PK,SL,5,5,,S0741,YEOU TZER,E2023030087,001,E23W03W0342,STS204CUS2,W,7730,N,2023-03-15,3,9W91,산세,1,769,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-03-15,,2023-03-03,2023-03-03,2023-03-04,,\2,\2,\1,\10,,,,,8100,2023-03-13,5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-13,C,2023-04-04,,
2023-03-15,2,9,S53129,B320531402,R23W2W0005,102,T,SMM,SMM015,STS430FS6,S430F,SUS430F,W,WR,DM,PK,FA,26,26,,Z0024,CSS Process Research Group 1,P2023020237,001,R23W02W0008,STS430FS6,C,7730,N,2023-03-15,3,9W91,산세,1,"1,571",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-03-15,C,2023-02-03,2023-02-03,2023-02-04,,\1,\1,\1,\13,,,,,8100,2023-02-27,26,0,,,0,0,,,0,0,,,0,0,8100,2023-02-27,C,2023-04-04,,
2023-03-16,2,9,S53431,B330181301,E23W3W0132,60,T,SSB,SSB002,STS302S1,S302,AISI302-3,W,WR,DQ,PK,SL,8,8,,S1458,KOS WIRE EUROPE S.R.O,E2023030027,005,E23W03W0043,STS302S1,W,7730,N,2023-03-16,3,9W91,산세,1,450,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-03-16,A,2023-03-01,2023-03-02,2023-03-03,,\6,\2,\1,\10,,,,,8100,2023-03-15,8,0,,,0,0,,,0,0,,,0,0,8100,2023-03-15,A,2023-04-04,,
2023-03-18,2,9,S43007,B0A0465624,D23W3W1116,230,T,SSK,SSK017,STSXM7S3,,SUSXM7,W,WR,DH,PK,SL,5.5,5.5,,S0394,"D S R CO.,LTD.",D2023030490,001,D23W03W2155,STSXM7S3,W,6830,N,2023-03-18,3,9W91,산세,1,"1,084",8100,소형압연,2,S31,스크래치,제품불량,표면,4,JR,폐기,2023-03-18,D,2020-09-29,2020-09-29,2020-09-30,,\1,\1,,,A,A,8301,2023-03-10,8100,2023-03-10,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-10,D,2023-04-04,,
