년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,강종그룹,강종코드,사내강종명,구)사내강종명,강종,품목,형상,용도,표면,열처리,폭,외경,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,사내강종명(제강),주설비구분,재료코드,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량
2023-05-23,2,9,S54124,B340598105,D23W4W1565,90,T,SMA,SMA083,STS410S5,S410,STS410,W,WR,DM,PK,FA,17,17,,S1065,SEAH METAL CO. LTD,D2023040212,016,D23W04W1165,STS410S5,C,7730,N,2023-05-23,3,9W91,산세,1,713,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-05-23,,2023-04-26,2023-04-26,2023-04-27,,\3,\1,\1,\2,A,A,B301,2023-05-14,8100,2023-05-18,17,0,,,0,0,,,0,0,,,0,0,8100,2023-05-18,C,2023-06-02,,
2023-05-23,2,9,S54124,B340598105,D23W4W1565,90,T,SMA,SMA083,STS410S5,S410,STS410,W,WR,DM,PK,FA,17,17,,S1065,SEAH METAL CO. LTD,D2023040212,016,D23W04W1165,STS410S5,C,7730,N,2023-05-23,3,9W91,산세,1,712,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-05-23,,2023-04-26,2023-04-26,2023-04-27,,\3,\1,\1,\2,A,A,B301,2023-05-14,8100,2023-05-18,17,0,,,0,0,,,0,0,,,0,0,8100,2023-05-18,C,2023-06-02,,
2023-05-23,2,9,S52420,B2C0745404,D23W5W1005,90,T,SMA,SMA096,STS410SH,S410,SUS410,W,WR,DH,PK,FA,13,13,,S0090,OSUNG WIRE SERVICE CO LTD.,D2023050147,001,D23W05W0534,STS410SH,W,7730,N,2023-05-23,3,9W91,산세,1,150,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-05-23,,2022-12-01,2022-12-01,2022-12-01,F,\1,\1,\1,\1,D,D,8301,2023-05-19,8100,2023-05-21,13,0,,,0,0,,,0,0,,,0,0,8100,2023-05-21,D,2023-06-02,,
2023-05-23,2,9,S52420,B2C0745404,D23W5W1005,90,T,SMA,SMA096,STS410SH,S410,SUS410,W,WR,DH,PK,FA,13,13,,S0090,OSUNG WIRE SERVICE CO LTD.,D2023050147,001,D23W05W0534,STS410SH,W,7730,N,2023-05-23,3,9W91,산세,1,150,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-05-23,,2022-12-01,2022-12-01,2022-12-01,F,\1,\1,\1,\1,D,D,8301,2023-05-19,8100,2023-05-21,13,0,,,0,0,,,0,0,,,0,0,8100,2023-05-21,D,2023-06-02,,
2023-05-23,2,9,S52420,B2C0745501,D23W5W1006,90,T,SMA,SMA096,STS410SH,S410,SUS410,W,WR,DH,PK,FA,13,13,,S0090,OSUNG WIRE SERVICE CO LTD.,D2023050147,001,D23W05W0534,STS410SH,W,7730,N,2023-05-23,3,9W91,산세,1,90,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-05-23,,2022-12-01,2022-12-01,2022-12-01,,\1,\1,\3,\10,A,A,8301,2023-05-19,8100,2023-05-21,13,0,,,0,0,,,0,0,,,0,0,8100,2023-05-21,D,2023-06-02,,
2023-05-23,2,9,S52420,B2C0745501,D23W5W1006,90,T,SMA,SMA096,STS410SH,S410,SUS410,W,WR,DH,PK,FA,13,13,,S0090,OSUNG WIRE SERVICE CO LTD.,D2023050147,001,D23W05W0534,STS410SH,W,7730,N,2023-05-23,3,9W91,산세,1,90,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-05-23,,2022-12-01,2022-12-01,2022-12-01,,\1,\1,\3,\10,A,A,8301,2023-05-19,8100,2023-05-21,13,0,,,0,0,,,0,0,,,0,0,8100,2023-05-21,D,2023-06-02,,
2023-05-23,2,9,S53460,B330839900,E23W5W0185,100,T,SMM,SMM015,STS430FS6,S430F,X14CRMOS17,W,WR,DM,PK,FA,11,11,,S1113,"SUN CHUNG METAL INDUSTRY CO., LTD",E2023050053,018,E23W05W0274,STS430FS6,W,7730,N,2023-05-23,3,9W91,산세,1,701,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-05-23,,2023-03-03,2023-03-03,2023-03-04,,\2,\1,\1,\2,A,A,B301,2023-05-10,8100,2023-05-16,11,0,,,0,0,,,0,0,,,0,0,8100,2023-05-16,C,2023-06-02,,
2023-05-23,2,9,S53460,B330839900,E23W5W0185,100,T,SMM,SMM015,STS430FS6,S430F,X14CRMOS17,W,WR,DM,PK,FA,11,11,,S1113,"SUN CHUNG METAL INDUSTRY CO., LTD",E2023050053,018,E23W05W0274,STS430FS6,W,7730,N,2023-05-23,3,9W91,산세,1,700,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-05-23,,2023-03-03,2023-03-03,2023-03-04,,\2,\1,\1,\2,A,A,B301,2023-05-10,8100,2023-05-16,11,0,,,0,0,,,0,0,,,0,0,8100,2023-05-16,C,2023-06-02,,
2023-05-23,2,9,S48970,B210423039,E23W5W0221,140,T,SMB,SMB020,STS420J2S2,S420J2,SUS420J2,W,WR,DZ,PK,FA,14,14,,S0358,"GUAN TUNG METAL CO., LTD",E2023060013,003,E23W05W0378,STS420J2S2,W,6830,N,2023-05-23,3,9W91,산세,1,710,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-05-23,,2022-01-26,2022-01-26,2022-01-27,,\3,\1,,,A,A,8301,2023-05-05,8100,2023-05-22,14,0,,,0,0,,,0,0,,,0,0,8100,2023-05-22,D,2023-06-02,,
2023-05-23,2,9,S48970,B210423039,E23W5W0221,140,T,SMB,SMB020,STS420J2S2,S420J2,SUS420J2,W,WR,DZ,PK,FA,14,14,,S0358,"GUAN TUNG METAL CO., LTD",E2023060013,003,E23W05W0378,STS420J2S2,W,6830,N,2023-05-23,3,9W91,산세,1,710,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-05-23,,2022-01-26,2022-01-26,2022-01-27,,\3,\1,,,A,A,8301,2023-05-05,8100,2023-05-22,14,0,,,0,0,,,0,0,,,0,0,8100,2023-05-22,D,2023-06-02,,
2023-05-24,2,9,S53881,B340591800,E23W5W0181,82,T,SSP,SSP004,STS316LFS4,S316LF,SUS316LF,W,WR,DM,PK,SL,12,12,,S6065,PROFIT GROUP INDUSTRIAL LIMITED,E2023050047,015,E23W05W0144,STS316LFS4,W,7730,N,2023-05-24,3,9W91,산세,1,175,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-05-24,,2023-04-01,2023-04-02,2023-04-02,,\1,\1,\3,\6,A,A,B301,2023-05-12,8100,2023-05-17,12,0,,,0,0,,,0,0,,,0,0,8100,2023-05-17,B,2023-06-02,,
2023-05-24,2,9,S53881,B340591800,E23W5W0181,82,T,SSP,SSP004,STS316LFS4,S316LF,SUS316LF,W,WR,DM,PK,SL,12,12,,S6065,PROFIT GROUP INDUSTRIAL LIMITED,E2023050047,015,E23W05W0144,STS316LFS4,W,7730,N,2023-05-24,3,9W91,산세,1,175,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-05-24,,2023-04-01,2023-04-02,2023-04-02,,\1,\1,\3,\6,A,A,B301,2023-05-12,8100,2023-05-17,12,0,,,0,0,,,0,0,,,0,0,8100,2023-05-17,B,2023-06-02,,
2023-05-24,2,9,S53119,B320093433,E23W5W0159,120,T,SME,SME002,STS420FS2,S420F,PSS420F,W,WR,DM,PK,FA,9,9,,S1113,"SUN CHUNG METAL INDUSTRY CO., LTD",E2023050053,008,E23W05W0276,STS420FS2,W,7730,N,2023-05-24,3,9W91,산세,1,250,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-24,,2023-02-02,2023-02-03,2023-02-03,,\2,\1,\3,\6,C,C,8301,2023-02-04,8100,2023-05-14,9,0,,,0,0,,,0,0,,,0,0,8100,2023-05-14,A,2023-06-02,,
2023-05-24,2,9,S54220,B350334302,E23W5W0237,80,T,SSJ,SSJ025,STS304J3S9,S304J3,SUS304J3,W,WR,DH,PK,SL,18.5,18.5,,S1568,"KISHIWADA STAINLESS CO., LTD.",E2023050055,003,E23W05W0213,STS304J3S9,C,7730,N,2023-05-24,3,9W91,산세,1,715,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-05-24,,2023-05-03,2023-05-03,2023-05-03,,\2,\2,\4,\6,A,A,8301,2023-05-22,8100,2023-05-23,18.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-23,B,2023-06-02,,
2023-05-24,2,9,S54220,B350334302,E23W5W0237,80,T,SSJ,SSJ025,STS304J3S9,S304J3,SUS304J3,W,WR,DH,PK,SL,18.5,18.5,,S1568,"KISHIWADA STAINLESS CO., LTD.",E2023050055,003,E23W05W0213,STS304J3S9,C,7730,N,2023-05-24,3,9W91,산세,1,714,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-05-24,,2023-05-03,2023-05-03,2023-05-03,,\2,\2,\4,\6,A,A,8301,2023-05-22,8100,2023-05-23,18.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-23,B,2023-06-02,,
2023-05-24,2,9,S53119,B320093432,D23W5W0646,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,9,9,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023050324,001,D23W05W1972,STS420FS2,W,7730,N,2023-05-24,3,9W91,산세,1,"1,533",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-24,,2023-02-02,2023-02-03,2023-02-03,,\2,\1,,,C,C,8301,2023-02-04,8100,2023-05-14,9,0,,,0,0,,,0,0,,,0,0,8100,2023-05-14,A,2023-06-02,,
2023-05-24,2,9,S53119,B320093500,D23W4W1557,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,9.5,9.5,,20229,"DONG IL STEEL CO.,LTD.",D2023040172,010,D23W04W0574,STS420FS2,W,7730,N,2023-05-24,3,9W91,산세,1,700,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-24,,2023-02-02,2023-02-03,2023-02-03,F,\2,\1,\4,\5,C,C,8301,2023-02-04,8100,2023-05-15,9.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-15,C,2023-06-02,,
2023-05-24,2,9,S54241,B350298201,D23W5W0948,70,T,SFA,SFA010,STS204CUS2,S204CU,PSS204CU,W,WR,DZ,PK,SL,13.5,13.5,,S1338,HYUK SAN PROFILE,D2023050235,006,D23W05W1780,STS204CUS2,W,7730,N,2023-05-24,3,9W91,산세,1,155,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-24,,2023-05-04,2023-05-05,2023-05-06,,\3,\2,\2,\1,,,,,8100,2023-05-21,13.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-21,A,2023-06-02,,
2023-05-24,2,9,S54220,B350334400,E23W5W0237,80,T,SSJ,SSJ025,STS304J3S9,S304J3,SUS304J3,W,WR,DH,PK,SL,18.5,18.5,,S1568,"KISHIWADA STAINLESS CO., LTD.",E2023050055,003,E23W05W0213,STS304J3S9,C,7730,N,2023-05-24,3,9W91,산세,1,"1,346",9700,산세,2,S75,취급흠,제품불량,표면,4,RG,수동연마추가,2023-05-24,C,2023-05-03,2023-05-03,2023-05-03,,\2,\2,\3,\10,A,A,8301,2023-05-22,8100,2023-05-23,18.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-23,B,2023-06-02,,
2023-05-24,2,9,S53119,B320093409,D23W5W0645,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,9,9,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023050211,031,D23W05W1219,STS420FS2,W,7730,N,2023-05-24,3,9W91,산세,1,"1,528",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-24,,2023-02-02,2023-02-03,2023-02-03,,\2,\1,\3,\1,C,C,8301,2023-02-04,8100,2023-05-14,9,0,,,0,0,,,0,0,,,0,0,8100,2023-05-14,A,2023-06-02,,
2023-05-25,2,9,S54213,B350059300,E23W4W0252,70,T,SSM,SSM195,STS316NS1,,SUS316N,W,WR,DZ,PK,SL,5.5,5.5,,S0294,"ESZ CO., LTD.",E2023040100,001,E23W04W0316,STS316NS1,W,7730,N,2023-05-25,3,9W91,산세,1,756,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-05-25,,2023-05-02,2023-05-02,2023-05-03,,\3,\2,\3,\12,A,A,8301,2023-05-05,8100,2023-05-05,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-05,B,2023-06-02,,
2023-05-25,2,9,S54213,B350059300,E23W4W0252,70,T,SSM,SSM195,STS316NS1,,SUS316N,W,WR,DZ,PK,SL,5.5,5.5,,S0294,"ESZ CO., LTD.",E2023040100,001,E23W04W0316,STS316NS1,W,7730,N,2023-05-25,3,9W91,산세,1,756,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-05-25,,2023-05-02,2023-05-02,2023-05-03,,\3,\2,\3,\12,A,A,8301,2023-05-05,8100,2023-05-05,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-05,B,2023-06-02,,
2023-05-25,2,9,S53120,B320096904,E23W5W0196,120,T,SME,SME002,STS420FS2,S420F,PSS420F,W,WR,DM,PK,FA,12,12,,S1113,"SUN CHUNG METAL INDUSTRY CO., LTD",E2023050053,010,E23W05W0260,STS420FS2,W,7730,N,2023-05-25,3,9W91,산세,1,155,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-25,,2023-02-03,2023-02-03,2023-02-04,,\2,\2,\4,\4,C,C,8301,2023-02-04,8100,2023-05-17,12,0,,,0,0,,,0,0,,,0,0,8100,2023-05-17,B,2023-06-02,,
2023-05-25,2,9,S54212,B350060601,E23W4W0258,70,T,SSM,SSM195,STS316NS1,,SUS316N,W,WR,DZ,PK,SL,5.5,5.5,,S0294,"ESZ CO., LTD.",E2023040100,001,E23W04W0316,STS316NS1,W,7730,N,2023-05-25,3,9W91,산세,1,594,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-05-25,,2023-05-02,2023-05-02,2023-05-03,,\3,\3,\1,\7,A,A,8301,2023-05-05,8100,2023-05-05,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-05,B,2023-06-02,,
2023-05-25,2,9,S54212,B350060601,E23W4W0258,70,T,SSM,SSM195,STS316NS1,,SUS316N,W,WR,DZ,PK,SL,5.5,5.5,,S0294,"ESZ CO., LTD.",E2023040100,001,E23W04W0316,STS316NS1,W,7730,N,2023-05-25,3,9W91,산세,1,593,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-05-25,,2023-05-02,2023-05-02,2023-05-03,,\3,\3,\1,\7,A,A,8301,2023-05-05,8100,2023-05-05,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-05,B,2023-06-02,,
2023-05-25,2,9,S53119,B320093501,D23W5W0707,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,10.5,10.5,,20229,"DONG IL STEEL CO.,LTD.",D2023050222,014,D23W05W1736,STS420FS2,W,7730,N,2023-05-25,3,9W91,산세,1,"1,460",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-05-25,,2023-02-02,2023-02-03,2023-02-03,F,\2,\1,\3,\10,C,C,8301,2023-02-04,8100,2023-05-15,10.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-15,D,2023-06-02,,
2023-05-25,2,9,S53120,B320096903,E23W5W0195,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,10,10,,S1255,RAAJRATNA METAL INDUSTRIES LIMITED,E2023050091,001,E23W05W0287,STS420FS2,W,7730,N,2023-05-25,3,9W91,산세,1,250,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-25,,2023-02-03,2023-02-03,2023-02-04,,\2,\2,\2,\5,C,C,8301,2023-02-04,8100,2023-05-17,10,0,,,0,0,,,0,0,,,0,0,8100,2023-05-17,C,2023-06-02,,
2023-05-25,2,9,S53873,B340616701,D23W5W1052,90,T,SSM,SSM181,316LDSB,S316/316LD,316/316L,W,WR,DZ,PF,SL,20,20,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023050216,009,D23W05W1253,316LDSB,C,7730,N,2023-05-25,3,9W91,산세,1,160,8100,소형압연,2,D12,진원도(편경차)불량,제품불량,치수,4,JR,폐기,2023-05-25,B,2023-04-01,2023-04-01,2023-04-03,,\4,\2,\5,\1,A,A,8301,2023-05-19,8100,2023-05-24,20,0,,,0,0,,,0,0,,,0,0,8100,2023-05-24,B,2023-06-02,,
2023-05-25,2,9,S53119,B320093502,D23W4W1557,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,9.5,9.5,,20229,"DONG IL STEEL CO.,LTD.",D2023040172,010,D23W04W0574,STS420FS2,W,7730,N,2023-05-25,3,9W91,산세,1,"1,417",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-05-25,,2023-02-02,2023-02-03,2023-02-03,F,\2,\1,\1,\4,C,C,8301,2023-02-04,8100,2023-05-15,9.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-15,C,2023-06-02,,
2023-05-25,2,9,S54126,B340613800,D23W4W1585,90,T,SMA,SMA083,STS410S5,S410,STS410,W,WR,DM,PK,FA,16,16,,S1065,SEAH METAL CO. LTD,D2023040352,001,D23W04W2095,STS410S5,C,7730,N,2023-05-25,3,9W91,산세,1,350,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-25,,2023-04-26,2023-04-26,2023-04-27,,\3,\3,\3,\2,A,A,8301,2023-05-20,8100,2023-05-22,16,0,,,0,0,,,0,0,,,0,0,8100,2023-05-22,C,2023-06-02,,
2023-05-25,2,9,S53119,B320093429,D23W5W0645,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,9,9,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023050211,031,D23W05W1219,STS420FS2,W,7730,N,2023-05-25,3,9W91,산세,1,"1,521",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-25,,2023-02-02,2023-02-03,2023-02-03,,\2,\1,\3,\3,C,C,8301,2023-02-04,8100,2023-05-14,9,0,,,0,0,,,0,0,,,0,0,8100,2023-05-14,A,2023-06-02,,
2023-05-25,2,9,S53119,B320093411,D23W5W0646,122,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,9,9,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023050324,001,D23W05W1972,STS420FS2,W,7730,N,2023-05-25,3,9W91,산세,1,150,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-25,,2023-02-02,2023-02-03,2023-02-03,,\2,\1,,,C,C,8301,2023-02-04,8100,2023-05-14,9,0,,,0,0,,,0,0,,,0,0,8100,2023-05-14,A,2023-06-02,,
2023-05-26,2,9,S53119,B320093422,D23W5W0640,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6.5,6.5,,S1065,SEAH METAL CO. LTD,D2023050152,059,D23W05W1053,STS420FS2,W,7730,N,2023-05-26,3,9W91,산세,1,"1,523",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-26,,2023-02-02,2023-02-03,2023-02-03,,\2,\1,\2,\7,C,C,8301,2023-02-04,8100,2023-05-12,6.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-12,B,2023-06-02,,
2023-05-26,2,9,S53456,B330125746,E23W5W0115,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6,6,,S0149,JIN YI CHERNG,E2023050016,001,E23W05W0002,STS420FS2,W,7530,N,2023-05-26,3,9W91,산세,1,"1,089",8100,소형압연,2,S32,OVERLAP,제품불량,표면,4,JR,폐기,2023-05-26,B,2023-03-03,2023-03-03,2023-03-03,,\1,\1,\1,\2,C,C,8301,2023-03-05,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,B,2023-06-02,,
2023-05-26,2,9,S54122,B340579902,E23W5W0134,100,T,SMA,SMA083,STS410S5,S410,SUS410,W,WR,DH,PK,FA,5.5,5.5,,S0153,"KUANG TAI METAL CO., LTD.",E2023050105,001,E23W05W0336,STS410S5,W,7730,N,2023-05-26,3,9W91,산세,1,200,9700,산세,2,S75,취급흠,제품불량,표면,4,JR,폐기,2023-05-26,C,2023-04-26,2023-04-26,2023-04-27,,\4,\2,\1,\10,A,A,B301,2023-05-08,8100,2023-05-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-09,A,2023-06-02,,
2023-05-26,2,9,S53456,B330125756,D23W5W0461,100,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6,6,,S1065,SEAH METAL CO. LTD,D2023050152,058,D23W05W1138,STS420FS2,W,7530,N,2023-05-26,3,9W91,산세,1,180,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-26,,2023-03-03,2023-03-03,2023-03-03,,\1,\1,,,C,C,8301,2023-03-05,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,C,2023-06-02,,
2023-05-26,2,9,S53119,B320093401,D23W5W0640,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6.5,6.5,,S1065,SEAH METAL CO. LTD,D2023050152,059,D23W05W1053,STS420FS2,W,7730,N,2023-05-26,3,9W91,산세,1,400,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-26,,2023-02-02,2023-02-03,2023-02-03,,\2,\1,\2,\6,C,C,8301,2023-02-04,8100,2023-05-12,6.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-12,B,2023-06-02,,
2023-05-26,2,9,S53473,B330835105,E23W5W0141,80,T,SML,SML022,STS430S1,S430,SUS430,W,WR,DM,PK,FA,8,8,,S6004,CWI,E2023050041,003,E23W05W0094,STS430S1,W,7550,N,2023-05-26,3,9W91,산세,1,"1,155",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,RG,수동연마추가,2023-05-26,,2023-03-04,2023-03-05,2023-03-06,,\1,\1,\3,\14,,,,,8100,2023-05-12,8,0,,,0,0,,,0,0,,,0,0,8100,2023-05-12,C,2023-06-02,,
2023-05-26,2,9,S53456,B330125741,E23W5W0114,100,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6,6,,S0149,JIN YI CHERNG,E2023050016,001,E23W05W0002,STS420FS2,W,7530,N,2023-05-26,3,9W91,산세,1,"1,091",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-05-26,,2023-03-03,2023-03-03,2023-03-03,,\1,\1,\1,\4,C,C,8301,2023-03-05,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,B,2023-06-02,,
2023-05-26,2,9,S53473,B330835201,D23W4W1540,80,T,SML,SML022,STS430S1,S430,SUS430,W,WR,DH,PK,FA,7.5,7.5,,S1582,MAN HO FROFILE,D2023040174,009,D23W04W0634,STS430S1,W,7700,N,2023-05-26,3,9W91,산세,1,736,2T00,2제강,2,S13,SEAM,제품불량,표면,4,RG,수동연마추가,2023-05-26,,2023-03-04,2023-03-05,2023-03-06,,\1,\1,\2,\9,,,,,8100,2023-05-14,7.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-14,B,2023-06-02,,
2023-05-26,2,9,S53473,B330835201,D23W4W1540,80,T,SML,SML022,STS430S1,S430,SUS430,W,WR,DH,PK,FA,7.5,7.5,,S1582,MAN HO FROFILE,D2023040174,009,D23W04W0634,STS430S1,W,7700,N,2023-05-26,3,9W91,산세,1,736,8T00,소형압연,2,S13,SEAM,제품불량,표면,4,RG,수동연마추가,2023-05-26,,2023-03-04,2023-03-05,2023-03-06,,\1,\1,\2,\9,,,,,8100,2023-05-14,7.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-14,B,2023-06-02,,
2023-05-26,2,9,S53180,B320261202,D23W2W0684,84,T,SSJ,SSJ016,STS304HCS5,S304HC,SUS304HC,W,WR,DH,PK,SL,14.5,14.5,,S1065,SEAH METAL CO. LTD,D2023020048,015,D23W02W0715,STS304HCS5,W,7730,N,2023-05-26,3,9W91,산세,1,"1,202",8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-05-26,B,2023-02-06,2023-02-07,2023-02-07,,\2,\2,\1,\9,A,A,B301,2023-02-15,8100,2023-02-26,14.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-26,B,2023-06-02,,
2023-05-26,2,9,S54140,B340590304,D23W5W0682,100,T,SMM,SMM012,STS430FS3,S430F,PSS430F,W,WR,DM,PK,FA,12,12,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023050211,035,D23W05W1224,STS430FS3,W,7730,N,2023-05-26,3,9W91,산세,1,"1,437",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-05-26,B,2023-04-27,2023-04-28,2023-04-28,,\1,\1,\6,\8,A,A,B301,2023-05-11,8100,2023-05-17,12,0,,,0,0,,,0,0,,,0,0,8100,2023-05-17,B,2023-06-02,,
2023-05-27,2,9,S53119,B320093423,D23W5W0640,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6.5,6.5,,S1065,SEAH METAL CO. LTD,D2023050152,059,D23W05W1053,STS420FS2,W,7730,N,2023-05-27,3,9W91,산세,1,"1,459",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-05-27,,2023-02-02,2023-02-03,2023-02-03,,\2,\1,\2,\4,C,C,8301,2023-02-04,8100,2023-05-12,6.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-12,B,2023-06-02,,
2023-05-27,2,9,S53118,B320093101,D23W5W0460,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6,6,,S1065,SEAH METAL CO. LTD,D2023050152,058,D23W05W1138,STS420FS2,W,7730,N,2023-05-27,3,9W91,산세,1,150,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2023-05-27,B,2023-02-02,2023-02-03,2023-02-03,F,\1,\1,,,C,C,8301,2023-02-04,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,B,2023-06-02,,
