년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,재료코드,강종그룹,강종코드,사내강종명,사내강종명(제강),구)사내강종명,강종,품목,형상,용도,표면,열처리,외경,폭,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량,주설비구분
2022-03-25,2,9,S49521,B230270300,D22W3W0965,80,T,6830,SSM,SSM024,316LDS1,316LDS1,S316/316LD,316/316L,W,WR,DZ,PK,SL,29,29,,S0808,TPLEX.CO.Ltd.,D2022030160,010,D22W03W1849,N,2022-03-25,3,9W91,산세,1,200,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-03-25,A,2022-03-12,2022-03-12,2022-03-13,,\6,\4,\1,\12,A,A,8301,2022-03-24,8100,2022-03-24,29,0,,,0,0,,,0,0,,,0,0,8100,2022-03-24,A,2022-04-04,,,C
2022-03-22,2,9,S49288,B220567707,D22W3W1203,70,T,6830,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PK,SL,21,21,,S0808,TPLEX.CO.Ltd.,D2022030179,002,D22W03W1770,N,2022-03-22,3,9W91,산세,1,"1,584",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-03-22,D,2022-02-18,2022-02-19,2022-02-21,,\5,\5,\1,\11,,,,,8100,2022-03-21,21,0,,,0,0,,,0,0,,,0,0,8100,2022-03-21,D,2022-04-04,,,C
2022-03-10,2,9,S49249,B220250202,D22W2W1318,80,T,6830,SSJ,SSJ016,STS304HCS5,STS304HCS5,S304HC,SUS304HC,W,WR,DH,PK,SL,26,26,,S1065,SEAH METAL CO. LTD,D2022020223,041,D22W02W2078,N,2022-03-10,3,9W91,산세,1,733,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-03-10,,2022-02-16,2022-02-16,2022-02-16,,\3,\3,\6,\7,A,A,8301,2022-02-21,8100,2022-02-22,26,0,,,0,0,,,0,0,,,0,0,8100,2022-02-22,C,2022-04-04,,,C
2022-03-10,2,9,S49249,B220250202,D22W2W1318,80,T,6830,SSJ,SSJ016,STS304HCS5,STS304HCS5,S304HC,SUS304HC,W,WR,DH,PK,SL,26,26,,S1065,SEAH METAL CO. LTD,D2022020223,041,D22W02W2078,N,2022-03-10,3,9W91,산세,1,732,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-03-10,,2022-02-16,2022-02-16,2022-02-16,,\3,\3,\6,\7,A,A,8301,2022-02-21,8100,2022-02-22,26,0,,,0,0,,,0,0,,,0,0,8100,2022-02-22,C,2022-04-04,,,C
2022-03-09,2,9,S49021,B210678400,D22W2W1206,100,T,6830,SSG,SSG011,STS303CS9,STS303CS9,S303C,SUS303C,W,WR,DM,PK,SL,23,23,,20229,"DONG IL STEEL CO.,LTD.",D2022020121,005,D22W02W0472,N,2022-03-09,3,9W91,산세,1,725,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-03-09,,2022-01-29,2022-01-29,2022-01-30,,\1,\1,\4,\4,A,A,8301,2022-02-20,8100,2022-02-22,23,0,,,0,0,,,0,0,,,0,0,8100,2022-02-22,D,2022-04-04,,,C
2022-03-09,2,9,S49021,B210678400,D22W2W1206,100,T,6830,SSG,SSG011,STS303CS9,STS303CS9,S303C,SUS303C,W,WR,DM,PK,SL,23,23,,20229,"DONG IL STEEL CO.,LTD.",D2022020121,005,D22W02W0472,N,2022-03-09,3,9W91,산세,1,724,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-03-09,,2022-01-29,2022-01-29,2022-01-30,,\1,\1,\4,\4,A,A,8301,2022-02-20,8100,2022-02-22,23,0,,,0,0,,,0,0,,,0,0,8100,2022-02-22,D,2022-04-04,,,C
2022-03-27,2,9,S49247,B220573202,D22W3W1252,80,T,6830,SSJ,SSJ016,STS304HCS5,STS304HCS5,S304HC,304HC,W,WR,DH,PK,SL,22,22,,S1336,"SHIN JIN FASTENER CO.,LTD",D2022030141,012,D22W03W1627,N,2022-03-27,3,9W91,산세,1,"1,487",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-03-27,A,2022-02-16,2022-02-16,2022-02-16,F,\3,\1,\3,\11,A,A,8301,2022-03-21,8100,2022-03-22,22,0,,,0,0,,,0,0,,,0,0,8100,2022-03-22,A,2022-04-04,,,C
2022-03-28,2,9,S49266,B220546108,D22W3W0891,80,T,6830,SSM,SSM024,316LDS1,316LDS1,S316/316LD,316/316L,W,WR,DM,PK,SL,21,21,,20229,"DONG IL STEEL CO.,LTD.",D2022030135,010,D22W03W1664,N,2022-03-28,3,9W91,산세,1,155,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-03-28,D,2022-02-17,2022-02-17,2022-02-18,,\6,\6,\3,\3,A,A,8301,2022-03-20,8100,2022-03-21,21,0,,,0,0,,,0,0,,,0,0,8100,2022-03-21,D,2022-04-04,,,C
2022-03-22,2,9,S49234,B220575400,D22W3W1298,80,T,6830,SSA,SSA112,STS304S2,STS304S2,S304,SUS304,W,WR,DB,PF,SL,21,21,,S1065,SEAH METAL CO. LTD,D2022030120,002,D22W03W0650,N,2022-03-22,3,9W91,산세,1,155,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2022-03-22,,2022-02-15,2022-02-15,2022-02-16,,\4,\4,\5,\10,,,,,8100,2022-03-21,21,0,,,0,0,,,0,0,,,0,0,8100,2022-03-21,D,2022-04-04,,,C
2022-03-22,2,9,S49288,B220567708,D22W3W1203,70,T,6830,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PK,SL,21,21,,S0808,TPLEX.CO.Ltd.,D2022030179,002,D22W03W1770,N,2022-03-22,3,9W91,산세,1,550,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-03-22,D,2022-02-18,2022-02-19,2022-02-21,,\5,\5,\1,\3,,,,,8100,2022-03-21,21,0,,,0,0,,,0,0,,,0,0,8100,2022-03-21,D,2022-04-04,,,C
2022-03-27,2,9,S49247,B220573503,D22W3W1255,80,T,6830,SSJ,SSJ016,STS304HCS5,STS304HCS5,S304HC,304HC,W,WR,DH,PK,SL,24,24,,S1336,"SHIN JIN FASTENER CO.,LTD",D2022030141,013,D22W03W1646,N,2022-03-27,3,9W91,산세,1,"1,471",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2022-03-27,,2022-02-16,2022-02-16,2022-02-16,,\3,\1,\3,\2,A,A,8301,2022-03-21,8100,2022-03-23,24,0,,,0,0,,,0,0,,,0,0,8100,2022-03-23,B,2022-04-04,,,C
2022-03-09,2,9,S49021,B210678209,D22W2W1205,110,T,6830,SSG,SSG011,STS303CS9,STS303CS9,S303C,SUS303C,W,WR,DM,PF,SL,21,21,,S1065,SEAH METAL CO. LTD,D2022020231,022,D22W02W1466,N,2022-03-09,3,9W91,산세,1,"1,474",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2022-03-09,,2022-01-29,2022-01-29,2022-01-30,,\1,\1,\4,\6,A,A,8301,2022-02-20,8100,2022-02-21,21,0,,,0,0,,,0,0,,,0,0,8100,2022-02-21,A,2022-04-04,,,C
2022-03-21,2,9,S49022,B210793203,E22W3W0376,80,T,6830,SSJ,SSJ025,STS304J3S9,STS304J3S9,S304J3,SUS304J3,W,WR,DH,PK,SL,18,18,,S1568,"KISHIWADA STAINLESS CO., LTD.",E2022030003,001,E22W03W0097,N,2022-03-21,3,9W91,산세,1,350,2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2022-03-21,,2022-01-29,2022-01-30,2022-01-30,F,\4,\1,,,D,D,8301,2022-03-19,8100,2022-03-19,18,0,,,0,0,,,0,0,,,0,0,8100,2022-03-19,A,2022-04-04,,,C
2022-04-29,2,9,S49481,B230704504,D22W4W1261,80,T,6830,SSJ,SSJ016,STS304HCS5,STS304HCS5,S304HC,304HC,W,WR,DH,PK,SL,22,22,,S1336,"SHIN JIN FASTENER CO.,LTD",D2022040191,012,D22W04W0852,N,2022-04-29,3,9W91,산세,1,155,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-04-29,C,2022-03-09,2022-03-09,2022-03-10,,\2,\1,\2,\10,A,A,8301,2022-04-16,8100,2022-04-23,22,0,,,0,0,,,0,0,,,0,0,8100,2022-04-23,C,2022-05-03,,,C
2022-04-29,2,9,S49506,B230675202,D22W4W0928,82,T,6830,SSM,SSM024,316LDS1,316LDS1,S316/316LD,316/316L,W,WR,DZ,PK,SL,31,31,,S0808,TPLEX.CO.Ltd.,D2022040218,007,D22W04W2075,N,2022-04-29,3,9W91,산세,1,500,2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2022-04-29,,2022-03-11,2022-03-11,2022-03-12,,\6,\1,\2,\10,A,A,B301,2022-04-22,8100,2022-04-27,31,0,,,0,0,,,0,0,,,0,0,8100,2022-04-27,A,2022-05-03,,,C
2022-06-10,2,9,S49480,B230759300,D22W5W0604,110,T,6650,SSG,SSG011,STS303CS9,STS303CS9,S303C,SUS303C,W,WR,DM,PK,SL,17,17,,20229,"DONG IL STEEL CO.,LTD.",D2022050132,001,D22W05W0642,N,2022-06-10,3,9W91,산세,1,100,9700,산세,2,S75,취급흠,제품불량,표면,4,JR,폐기,2022-06-10,B,2022-03-09,2022-03-09,2022-03-09,,\1,\1,,,A,A,8301,2022-05-09,8100,2022-05-18,17,0,,,0,0,,,0,0,,,0,0,8100,2022-05-18,B,2022-07-04,,,C
2022-06-06,2,9,S50122,B240755900,D22W5W1182,72,T,6830,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PK,SL,20,20,,S0808,TPLEX.CO.Ltd.,D2022050240,001,D22W05W1832,N,2022-06-06,3,9W91,산세,1,"1,355",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-06-06,D,2022-04-29,2022-04-29,2022-04-29,,\6,\4,\5,\8,,,,,8100,2022-05-19,20,0,,,0,0,,,0,0,,,0,0,8100,2022-05-19,D,2022-07-04,,,C
2022-06-03,2,9,N24818,B190072500,D21WCW1179,150,B,P250,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,DM,PK,SL,20.5,20.5,,S0808,TPLEX.CO.Ltd.,D2021120172,001,D21W12W0893,N,2022-06-03,3,9W91,산세,1,758,V000,소형생산실공통,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-06-03,,2021-08-13,2021-08-13,2021-08-17,,\2,\2,,,A,A,8301,2022-05-19,S105,2021-10-20,160,160,8100,2022-05-20,20.5,0,,,0,0,,,0,0,8100,2022-05-20,A,2022-07-04,,,C
2022-06-08,2,9,S49821,B240740702,D22W5W0915,90,T,6830,SSM,SSM024,316LDS1,316LDS1,S316/316LD,316/316L,W,WR,DZ,PF,SL,17,17,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2022050172,033,D22W05W1010,N,2022-06-08,3,9W91,산세,1,"1,483",8100,소형압연,2,S35,가이드 마크,제품불량,표면,4,JR,폐기,2022-06-08,A,2022-04-04,2022-04-04,2022-04-05,,\3,\1,\2,\11,A,A,B301,2022-05-16,8100,2022-05-18,17,0,,,0,0,,,0,0,,,0,0,8100,2022-05-18,A,2022-07-04,,,C
2022-04-02,2,9,S49480,B230357300,D22W2W1421,100,T,6830,SSG,SSG011,STS303CS9,STS303CS9,S303C,SUS303C,W,WR,DM,PK,SL,23,23,,20229,"DONG IL STEEL CO.,LTD.",D2022020121,005,D22W02W0472,N,2022-04-02,3,9W91,산세,1,"1,497",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2022-04-02,,2022-03-09,2022-03-09,2022-03-09,,\1,\1,\1,\6,A,A,8301,2022-03-20,8100,2022-03-22,23,0,,,0,0,,,0,0,,,0,0,8100,2022-03-22,D,2022-05-03,,,C
2022-04-27,2,9,S49506,B230674001,D22W4W0918,80,T,6830,SSM,SSM024,316LDS1,316LDS1,S316/316LD,316/316L,W,WR,DZ,PK,SL,29,29,,S0808,TPLEX.CO.Ltd.,D2022040221,009,D22W04W1895,N,2022-04-27,3,9W91,산세,1,300,V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,JR,폐기,2022-04-27,,2022-03-11,2022-03-11,2022-03-12,F,\6,\1,\4,\12,A,A,B301,2022-04-21,8100,2022-04-26,29,0,,,0,0,,,0,0,,,0,0,8100,2022-04-26,B,2022-05-03,,,C
2022-04-21,2,9,S49535,B230690903,D22W4W1107,70,T,6830,SSA,SSA162,STS304SX,STS304SX,S304,CSS304F,W,WR,DM,PK,SL,17,17,,S1582,MAN HO FROFILE,D2022030546,011,D22W04W1554,N,2022-04-21,3,9W91,산세,1,200,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-04-21,A,2022-03-13,2022-03-13,2022-03-14,,\2,\2,,,,,,,8100,2022-04-21,17,0,,,0,0,,,0,0,,,0,0,8100,2022-04-21,A,2022-05-03,,,C
2022-04-30,2,9,S49481,B230704510,D22W4W1261,80,T,6830,SSJ,SSJ016,STS304HCS5,STS304HCS5,S304HC,304HC,W,WR,DH,PK,SL,22,22,,S1336,"SHIN JIN FASTENER CO.,LTD",D2022040191,012,D22W04W0852,N,2022-04-30,3,9W91,산세,1,426,9200,산세,2,S75,취급흠,제품불량,표면,4,JR,폐기,2022-04-30,A,2022-03-09,2022-03-09,2022-03-10,,\2,\1,,,A,A,8301,2022-04-16,8100,2022-04-23,22,0,,,0,0,,,0,0,,,0,0,8100,2022-04-23,C,2022-05-03,,,C
2022-04-01,2,9,S49480,B230357200,D22W3W1367,110,T,6830,SSG,SSG011,STS303CS9,STS303CS9,S303C,SUS303C,W,WR,DM,PF,SL,21,21,,S1065,SEAH METAL CO. LTD,D2022030132,028,D22W03W0588,N,2022-04-01,3,9W91,산세,1,250,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-04-01,D,2022-03-09,2022-03-09,2022-03-09,,\1,\1,\5,\11,A,A,8301,2022-03-20,8100,2022-03-21,21,0,,,0,0,,,0,0,,,0,0,8100,2022-03-21,D,2022-05-03,,,C
2022-04-01,2,9,S49480,B230358002,D22W3W1370,100,T,6830,SSG,SSG011,STS303CS9,STS303CS9,S303C,SUS303C,W,WR,DM,PK,SL,29,29,,S0808,TPLEX.CO.Ltd.,D2022030185,025,D22W03W1712,N,2022-04-01,3,9W91,산세,1,250,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-04-01,A,2022-03-09,2022-03-09,2022-03-09,,\1,\1,\4,\8,A,A,8301,2022-03-20,8100,2022-03-24,29,0,,,0,0,,,0,0,,,0,0,8100,2022-03-24,A,2022-05-03,,,C
2022-04-01,2,9,S49160,B220576801,D22W3W1306,110,T,6830,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,19,19,,S0808,TPLEX.CO.Ltd.,D2022030157,005,D22W03W1753,N,2022-04-01,3,9W91,산세,1,738,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-04-01,,2022-02-10,2022-02-10,2022-02-11,,\5,\1,\6,\3,A,A,8301,2022-03-18,8100,2022-03-20,19,0,,,0,0,,,0,0,,,0,0,8100,2022-03-20,A,2022-05-03,,,C
2022-04-01,2,9,S49160,B220576801,D22W3W1306,110,T,6830,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,19,19,,S0808,TPLEX.CO.Ltd.,D2022030157,005,D22W03W1753,N,2022-04-01,3,9W91,산세,1,738,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-04-01,,2022-02-10,2022-02-10,2022-02-11,,\5,\1,\6,\3,A,A,8301,2022-03-18,8100,2022-03-20,19,0,,,0,0,,,0,0,,,0,0,8100,2022-03-20,A,2022-05-03,,,C
2022-04-01,2,9,S49480,B230357501,D22W2W1422,100,T,6830,SSG,SSG011,STS303CS9,STS303CS9,S303C,SUS303C,W,WR,DM,PK,SL,29,29,,20229,"DONG IL STEEL CO.,LTD.",D2022020130,002,D22W02W0358,N,2022-04-01,3,9W91,산세,1,200,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-04-01,A,2022-03-09,2022-03-09,2022-03-09,,\1,\1,\4,\7,A,A,8301,2022-03-20,8100,2022-03-24,29,0,,,0,0,,,0,0,,,0,0,8100,2022-03-24,A,2022-05-03,,,C
2022-04-07,2,9,S48796,B210797802,D22W3W1326,97,T,6830,SSP,SSP002,STS316LFS2,STS316LFS2,S316LF,SUS316LF,W,WR,DM,PF,SL,21,21,,S1065,SEAH METAL CO. LTD,D2022030132,052,D22W03W0677,N,2022-04-07,3,9W91,산세,1,400,V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,JR,폐기,2022-04-07,,2022-01-11,2022-01-11,2022-01-14,,\1,\1,\3,\11,A,A,8301,2022-03-17,8100,2022-03-21,21,0,,,0,0,,,0,0,,,0,0,8100,2022-03-21,D,2022-05-03,,,C
2022-07-27,2,9,S50683,B260618700,D22W7W1137,80,T,6600,SSM,SSM104,STS316LS2,STS316LS2,S316LA,AISI316L,W,WR,DH,PK,SL,23,23,,S1065,SEAH METAL CO. LTD,D2022070140,017,D22W07W0263,N,2022-07-27,3,9W91,산세,1,546,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-07-27,,2022-06-05,2022-06-06,2022-06-06,,\2,\2,\2,\9,A,A,8301,2022-07-16,8100,2022-07-17,23,0,,,0,0,,,0,0,,,0,0,8100,2022-07-17,A,2022-08-08,,,C
2022-07-27,2,9,S50683,B260618700,D22W7W1137,80,T,6600,SSM,SSM104,STS316LS2,STS316LS2,S316LA,AISI316L,W,WR,DH,PK,SL,23,23,,S1065,SEAH METAL CO. LTD,D2022070140,017,D22W07W0263,N,2022-07-27,3,9W91,산세,1,545,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-07-27,,2022-06-05,2022-06-06,2022-06-06,,\2,\2,\2,\9,A,A,8301,2022-07-16,8100,2022-07-17,23,0,,,0,0,,,0,0,,,0,0,8100,2022-07-17,A,2022-08-08,,,C
2022-05-19,2,9,S50178,B250124709,E22W5W0258,80,T,7730,SSJ,SSJ025,STS304J3S9,STS304J3S9,S304J3,SUS304J3,W,WR,DH,PK,SL,16.5,16.5,,S1568,"KISHIWADA STAINLESS CO., LTD.",E2022050078,005,E22W05W0313,N,2022-05-19,3,9W91,산세,1,100,9700,산세,2,S75,취급흠,제품불량,표면,4,JR,폐기,2022-05-19,B,2022-05-02,2022-05-03,2022-05-04,,\1,\1,\6,\6,A,A,8301,2022-05-14,8100,2022-05-17,16.5,0,,,0,0,,,0,0,,,0,0,8100,2022-05-17,C,2022-06-03,,,C
2022-05-22,2,9,S49472,B230791902,D22W5W1150,80,T,6830,SSJ,SSJ026,STS304HCMS7,STS304HCMS7,,CSS304HC,W,WR,DH,PK,SL,21,21,,S1373,DAE NAM GONG UP SA.,D2022050195,007,D22W05W1054,N,2022-05-22,3,9W91,산세,1,400,V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,JR,폐기,2022-05-22,,2022-03-08,2022-03-08,2022-03-09,F,\4,\1,,,D,D,8301,2022-05-17,8100,2022-05-20,21,0,,,0,0,,,0,0,,,0,0,8100,2022-05-20,C,2022-06-03,,,C
2022-07-15,2,9,S50377,B250837600,E22W5W0418,80,T,6830,SSJ,SSJ025,STS304J3S9,STS304J3S9,S304J3,SUS304J3,W,WR,DH,PK,SL,18,18,,S1568,"KISHIWADA STAINLESS CO., LTD.",E2022050078,010,E22W05W0304,N,2022-07-15,3,9W91,산세,1,155,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-07-15,D,2022-05-17,2022-05-17,2022-05-17,F,\2,\1,,,D,D,8301,2022-07-10,8100,2022-07-15,18,0,,,0,0,,,0,0,,,0,0,8100,2022-07-15,D,2022-08-08,,,C
2022-05-27,2,9,S50175,B250295006,D22W5W1317,80,T,7730,SSM,SSM024,316LDS1,316LDS1,S316/316LD,316/316L,W,WR,DM,PK,SL,32,32,,20229,"DONG IL STEEL CO.,LTD.",D2022050129,011,D22W05W0649,N,2022-05-27,3,9W91,산세,1,150,8100,소형압연,2,H14,권취불량,제품불량,형상,4,JR,폐기,2022-05-27,D,2022-05-02,2022-05-02,2022-05-04,,\3,\3,\1,\5,A,A,8301,2022-05-24,8100,2022-05-25,32,0,,,0,0,,,0,0,,,0,0,8100,2022-05-25,D,2022-06-03,,,C
2022-07-18,2,9,S50876,B260616008,D22W7W1113,80,T,6830,SSA,SSA162,STS304SX,STS304SX,S304,SUS304,W,WR,DM,PF,SL,21,21,,S1065,SEAH METAL CO. LTD,D2022070125,020,D22W07W0279,N,2022-07-18,3,9W91,산세,1,300,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2022-07-18,C,2022-06-19,2022-06-19,2022-06-21,,\7,\6,\4,\5,,,,,8100,2022-07-16,21,0,,,0,0,,,0,0,,,0,0,8100,2022-07-16,C,2022-08-08,,,C
2022-05-01,2,9,S49458,B230662900,E22W4W0268,92,T,6830,SSL,SSL010,304N1TOMOE,STS304N1S2,,SUS304N1,W,WR,OS,PF,SL,19.5,19.5,,S1772,"TOMOE WORKS CO.,LTD.",E2022040037,001,E22W04W0183,N,2022-05-01,3,9W91,산세,1,250,V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,JR,폐기,2022-05-01,,2022-03-07,2022-03-07,2022-03-08,,\1,\1,\4,\2,A,A,8301,2022-04-22,8100,2022-04-22,19.5,0,,,0,0,,,0,0,,,0,0,8100,2022-04-22,B,2022-06-03,,,C
2022-05-26,2,9,S50174,B250296801,D22W5W1330,80,T,7730,SSM,SSM024,316LDS1,316LDS1,S316/316LD,316/316L,W,WR,DZ,PK,SL,34,34,,S0808,TPLEX.CO.Ltd.,D2022050236,006,D22W05W1848,N,2022-05-26,3,9W91,산세,1,175,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-05-26,,2022-05-02,2022-05-02,2022-05-04,,\3,\2,\5,\2,A,A,8301,2022-05-25,8100,2022-05-25,34,0,,,0,0,,,0,0,,,0,0,8100,2022-05-25,B,2022-06-03,,,C
2022-05-26,2,9,S50174,B250296801,D22W5W1330,80,T,7730,SSM,SSM024,316LDS1,316LDS1,S316/316LD,316/316L,W,WR,DZ,PK,SL,34,34,,S0808,TPLEX.CO.Ltd.,D2022050236,006,D22W05W1848,N,2022-05-26,3,9W91,산세,1,175,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-05-26,,2022-05-02,2022-05-02,2022-05-04,,\3,\2,\5,\2,A,A,8301,2022-05-25,8100,2022-05-25,34,0,,,0,0,,,0,0,,,0,0,8100,2022-05-25,B,2022-06-03,,,C
2022-05-29,2,9,S49483,B230772902,E22W5W0265,80,T,6830,SSJ,SSJ025,STS304J3S9,STS304J3S9,S304J3,SUS304J3,W,WR,DH,PK,SL,24,24,,S1568,"KISHIWADA STAINLESS CO., LTD.",E2022050078,009,E22W05W0230,N,2022-05-29,3,9W91,산세,1,100,8100,소형압연,2,H14,권취불량,제품불량,형상,4,JR,폐기,2022-05-29,D,2022-03-09,2022-03-09,2022-03-10,F,\4,\1,\2,\1,D,D,B301,2022-05-12,8100,2022-05-21,24,0,,,0,0,,,0,0,,,0,0,8100,2022-05-21,D,2022-06-03,,,C
2022-05-29,2,9,S49483,B230772902,E22W5W0265,80,T,6830,SSJ,SSJ025,STS304J3S9,STS304J3S9,S304J3,SUS304J3,W,WR,DH,PK,SL,24,24,,S1568,"KISHIWADA STAINLESS CO., LTD.",E2022050078,009,E22W05W0230,N,2022-05-29,3,9W91,산세,1,100,9700,산세,2,H14,권취불량,제품불량,형상,4,JR,폐기,2022-05-29,B,2022-03-09,2022-03-09,2022-03-10,F,\4,\1,\2,\1,D,D,B301,2022-05-12,8100,2022-05-21,24,0,,,0,0,,,0,0,,,0,0,8100,2022-05-21,D,2022-06-03,,,C
2022-05-20,2,9,S50122,B240755305,E22W5W0344,70,T,6830,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PK,SL,19,19,,S6392,"BELLUS CO.,LTD",E2022050043,001,E22W05W0268,N,2022-05-20,3,9W91,산세,1,200,8100,소형압연,2,H11,OVER FILLED,제품불량,형상,4,JR,폐기,2022-05-20,A,2022-04-29,2022-04-29,2022-04-29,,\6,\4,,,,,,,8100,2022-05-19,19,0,,,0,0,,,0,0,,,0,0,8100,2022-05-19,A,2022-06-03,,,C
2022-05-20,2,9,S50121,B240756301,D22W5W1185,70,T,6830,SSA,SSA162,STS304SX,STS304SX,S304,CSS304F,W,WR,DM,PK,SL,20,20,,S1582,MAN HO FROFILE,D2022050209,014,D22W05W2033,N,2022-05-20,3,9W91,산세,1,"1,572",V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,JR,폐기,2022-05-20,,2022-04-29,2022-04-29,2022-04-29,,\6,\3,\5,\1,,,,,8100,2022-05-19,20,0,,,0,0,,,0,0,,,0,0,8100,2022-05-19,D,2022-06-03,,,C
2022-05-20,2,9,S50122,B240755401,E22W5W0345,70,T,6830,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PK,SL,19,19,,S6392,"BELLUS CO.,LTD",E2022050098,001,E22W05W0465,N,2022-05-20,3,9W91,산세,1,200,8100,소형압연,2,H11,OVER FILLED,제품불량,형상,4,JR,폐기,2022-05-20,A,2022-04-29,2022-04-29,2022-04-29,,\6,\4,\4,\10,,,,,8100,2022-05-19,19,0,,,0,0,,,0,0,,,0,0,8100,2022-05-19,A,2022-06-03,,,C
2022-05-26,2,9,S50173,B250297407,D22W5W1336,80,T,7730,SSM,SSM024,316LDS1,316LDS1,S316/316LD,316/316L,W,WR,DZ,PK,SL,34,34,,S0808,TPLEX.CO.Ltd.,D2022050232,011,D22W05W1979,N,2022-05-26,3,9W91,산세,1,200,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-05-26,,2022-05-02,2022-05-02,2022-05-04,,\3,\1,\4,\3,A,A,8301,2022-05-25,8100,2022-05-25,34,0,,,0,0,,,0,0,,,0,0,8100,2022-05-25,B,2022-06-03,,,C
2022-05-20,2,9,S50120,B240757307,D22W5W1193,70,T,6830,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PK,SL,21,21,,S0808,TPLEX.CO.Ltd.,D2022050240,002,D22W05W1951,N,2022-05-20,3,9W91,산세,1,100,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2022-05-20,,2022-04-29,2022-04-29,2022-04-29,,\6,\2,,,,,,,8100,2022-05-20,21,0,,,0,0,,,0,0,,,0,0,8100,2022-05-20,C,2022-06-03,,,C
