년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,재료코드,강종그룹,강종코드,사내강종명,사내강종명(제강),구)사내강종명,강종,품목,형상,용도,표면,열처리,외경,폭,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량,주설비구분
2023-01-28,2,9,S52461,B2C0715801,D23W1W1193,70,T,7730,SSA,SSA148,STS304LJS2,STS304LJS2,S304LJ,SUS304L,W,WR,DZ,PK,SL,20,20,,S1336,"SHIN JIN FASTENER CO.,LTD",D2023010134,022,D23W01W1201,N,2023-01-28,3,9W91,산세,1,170,8100,소형압연,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-01-28,B,2022-12-04,2022-12-04,2022-12-04,,\1,\1,\2,\7,,,,,8100,2023-01-24,20,0,,,0,0,,,0,0,,,0,0,8100,2023-01-24,B,2023-02-02,,,C
2023-01-28,2,9,S52727,B310330003,D23W1W1160,90,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,304,W,WR,DM,PF,SL,26,26,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023010132,001,D23W01W1168,N,2023-01-28,3,9W91,산세,1,200,8100,소형압연,2,S32,OVERLAP,제품불량,표면,4,JR,폐기,2023-01-28,B,2023-01-02,2023-01-03,2023-01-03,,\4,\2,\4,\3,,,,,8100,2023-01-27,26,0,,,0,0,,,0,0,,,0,0,8100,2023-01-27,B,2023-02-02,,,C
2023-01-12,2,8,S48316,B1B0273957,E23W1W0018,75,T,6830,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2023010056,005,E23W01W0133,N,2023-01-12,3,8W91,소형압연,1,"1,504",2Z00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-01-12,,2021-11-18,2021-11-18,2021-11-20,,\2,\1,,,A,A,8301,2022-12-21,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-02-02,,,W
2023-01-16,2,9,S52732,B310153600,D23W1W0555,60,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,CSS304FS,W,WR,DM,PK,SL,10,10,,S1065,SEAH METAL CO. LTD,D2023010095,069,D23W01W1005,N,2023-01-16,3,9W91,산세,1,"1,525",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-01-16,A,2023-01-03,2023-01-03,2023-01-05,,\3,\3,\6,\10,,,,,8100,2023-01-16,10,0,,,0,0,,,0,0,,,0,0,8100,2023-01-16,A,2023-02-02,,,W
2023-01-19,2,9,S52803,B310157509,D23W1W0582,110,T,7730,SSK,SSK012,STS304CUS4,STS304CUS4,S302CU,CSS304CUD,W,WR,DH,PK,SL,5.5,5.5,,S0394,"D S R CO.,LTD.",D2023010106,007,D23W01W1310,N,2023-01-19,3,9W91,산세,1,150,9700,산세,2,S75,취급흠,제품불량,표면,4,JR,폐기,2023-01-19,B,2023-01-08,2023-01-08,2023-01-09,,\2,\2,\2,\4,A,A,8301,2023-01-09,8100,2023-01-10,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-10,D,2023-02-02,,,W
2023-01-21,2,9,S52732,B310153503,E23W1W0201,62,T,7730,SSA,SSA162,STS304SX,STS304SX,S304,CSS304CD,W,WR,DM,PK,SL,11,11,,S1099,LIEAN CHENG METAL,E2023010078,004,E23W01W0257,N,2023-01-21,3,9W91,산세,1,300,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-01-21,B,2023-01-03,2023-01-03,2023-01-05,,\3,\3,\1,\1,,,,,8100,2023-01-15,11,0,,,0,0,,,0,0,,,0,0,8100,2023-01-15,B,2023-02-02,,,W
2023-01-21,2,9,S52429,B2C0093862,D23W1W0380,110,T,7530,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6,6,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023010132,040,D23W01W0991,N,2023-01-21,3,9W91,산세,1,250,8100,소형압연,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-01-21,C,2022-12-01,2022-12-01,2022-12-03,,\1,\1,\3,\5,C,C,8301,2022-12-04,8100,2023-01-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-01-11,C,2023-02-02,,,W
2023-01-21,2,9,S52429,B2C0093855,E22WCW0262,110,T,7530,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2022120042,006,E22W12W0156,N,2023-01-21,3,9W91,산세,1,250,8100,소형압연,2,S13,SEAM,제품불량,표면,4,JR,폐기,2023-01-21,D,2022-12-01,2022-12-01,2022-12-03,,\1,\1,\4,\2,C,C,8301,2022-12-04,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-02-02,,,W
2023-01-21,2,9,S52429,B2C0093863,D23W1W0380,110,T,7530,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6,6,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023010132,040,D23W01W0991,N,2023-01-21,3,9W91,산세,1,350,V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-01-21,,2022-12-01,2022-12-01,2022-12-03,,\1,\1,\5,\1,C,C,8301,2022-12-04,8100,2023-01-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-01-11,C,2023-02-02,,,W
2023-01-09,2,9,S52770,B310108608,E23W1W0164,70,T,7730,SSA,SSA152,STS304M4S3,STS304M4S3,S304M4,SUS304M4,W,WR,DH,PK,SL,5.5,5.5,,S0895,SHANDONG TENGDA,E2023010069,001,E23W01W0159,N,2023-01-09,3,9W91,산세,1,200,8100,소형압연,2,S32,OVERLAP,제품불량,표면,4,JR,폐기,2023-01-09,B,2023-01-06,2023-01-06,2023-01-06,,\1,\1,\5,\6,C,C,8301,2023-01-07,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,B,2023-02-02,,,W
2023-01-12,2,8,S48316,B1B0273962,E23W1W0018,75,T,6830,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2023010056,005,E23W01W0133,N,2023-01-12,3,8W91,소형압연,1,"1,504",2Z00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-01-12,,2021-11-18,2021-11-18,2021-11-20,,\2,\1,\5,\1,A,A,8301,2022-12-21,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-02-02,,,W
2023-01-12,2,8,S48316,B1B0273963,E23W1W0018,75,T,6830,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2023010056,005,E23W01W0133,N,2023-01-12,3,8W91,소형압연,1,"1,504",2Z00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-01-12,,2021-11-18,2021-11-18,2021-11-20,,\2,\1,\2,\1,A,A,8301,2022-12-21,8100,2023-01-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-09,D,2023-02-02,,,W
2023-09-07,2,9,N30208,B370318000,D23W6W1691,130,I,D013,SMT,SMT004,STS410FSTS2,STS410FSTS2,S410FST,PSS410FST,W,WR,DH,PK,FA,12,12,,S1121,"MI RYUNG INDUSTRIAL. CO., LTD.",D2023070007,005,D23W06W0194,N,2023-09-05,3,9W91,산세,1,"1,129",8100,소형압연,2,S13,SEAM,제품불량,표면,4,JR,폐기,2023-09-07,A,2023-07-26,,2023-07-27,,\1,\1,,,A,A,8301,2023-08-14,7105,2023-07-27,170,170,8100,2023-08-20,12,0,,,0,0,,,0,0,8100,2023-08-20,A,2023-10-05,,,W
2023-09-07,2,9,S54486,B350504854,E23W7W0221,130,T,7530,SME,SME002,STS420FS2,STS420FS2,S420F,PSS420F,W,WR,DM,PK,FA,5.5,5.5,,S1113,"SUN CHUNG METAL INDUSTRY CO., LTD",E2023070048,012,E23W07W0128,N,2023-09-07,3,9W91,산세,1,300,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-09-07,,2023-05-28,2023-05-29,2023-05-30,,\2,\1,,,A,A,8301,2023-07-03,8100,2023-08-12,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-08-12,A,2023-10-05,,,W
2023-06-24,2,9,N29800,B350440605,D23W4W1623,150,B,P210,SMF,SMF008,STS431S1,STS431S1,S431,431,W,WR,DM,PK,FA,14.5,14.5,,S0808,TPLEX.CO.Ltd.,D2023040192,033,D23W04W0881,N,2023-06-24,3,9W91,산세,1,200,8100,소형압연,2,H14,권취불량,제품불량,형상,4,JR,폐기,2023-06-24,B,2023-05-23,2023-05-23,2023-05-23,,\2,\2,,,A,A,8301,2023-06-02,S105,2023-05-24,170,170,8100,2023-06-19,14.5,0,,,0,0,,,0,0,8100,2023-06-19,B,2023-07-04,,,W
2023-06-23,2,9,S54210,B350375501,D23W5W1348,82,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,30,30,,S0808,TPLEX.CO.Ltd.,D2023050157,013,D23W05W0579,N,2023-06-01,3,9W91,산세,1,"1,399",8100,소형압연,2,D12,진원도(편경차)불량,제품불량,치수,4,JR,폐기,2023-06-23,A,2023-05-02,2023-05-02,2023-05-02,,\4,\4,\2,\5,A,A,8301,2023-05-26,8100,2023-05-28,30,0,,,0,0,,,0,0,,,0,0,8100,2023-05-28,A,2023-07-04,,,C
2023-09-15,2,9,S55056,B370501400,E23W9W0025,62,T,7730,SSA,SSA123,STS304ES2,STS304ES2,S304E,PSS304E,W,WR,DZ,PK,SL,5.5,5.5,,S6602,"KOS HA NOI CO., Ltd",E2023090019,001,E23W09W0074,N,2023-09-15,3,9W91,산세,1,"1,460",8100,소형압연,2,S32,OVERLAP,제품불량,표면,4,JR,폐기,2023-09-15,C,2023-07-22,2023-07-23,2023-07-23,,\2,\2,\5,\10,,,,,8100,2023-09-06,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-09-06,C,2023-10-05,,,W
2023-09-15,2,9,S51497,B370193920,E23W9W0040,130,T,7730,SME,SME002,STS420FS2,STS420FS2,S420F,PSS420F,W,WR,DM,PK,FA,9,9,,S1113,"SUN CHUNG METAL INDUSTRY CO., LTD",E2023090026,004,E23W09W0153,N,2023-09-15,3,9W91,산세,1,"1,566",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-09-15,,2022-09-07,2022-09-07,2022-09-08,,\1,\1,\3,\1,C,C,8301,2023-08-22,8100,2023-09-13,9,0,,,0,0,,,0,0,,,0,0,8100,2023-09-13,B,2023-10-05,,,W
2023-06-09,2,9,N29438,B340084701,D23W4W0694,112,I,D013,SML,SML043,STS430LNBS5,STS430LNBS5,,430LNB,W,WR,DM,PK,,13,13,,S0446,"DAE WOONG STEEL INDUSTRIAL CO., Ltd.",D2023040116,008,D23W04W0533,N,2023-06-09,3,9W91,산세,1,502,GT00,3제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-06-09,,2023-04-08,,2023-04-08,,\1,\1,,,A,A,8301,2023-04-14,7105,2023-04-09,170,170,8100,2023-04-17,13,0,,,0,0,,,0,0,8100,2023-04-17,A,2023-07-04,,,W
2023-06-09,2,9,N29438,B340084701,D23W4W0694,112,I,D013,SML,SML043,STS430LNBS5,STS430LNBS5,,430LNB,W,WR,DM,PK,,13,13,,S0446,"DAE WOONG STEEL INDUSTRIAL CO., Ltd.",D2023040116,008,D23W04W0533,N,2023-06-09,3,9W91,산세,1,501,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-06-09,,2023-04-08,,2023-04-08,,\1,\1,,,A,A,8301,2023-04-14,7105,2023-04-09,170,170,8100,2023-04-17,13,0,,,0,0,,,0,0,8100,2023-04-17,A,2023-07-04,,,W
2023-06-09,2,9,S54212,B350059401,E23W4W0253,70,T,7730,SSM,SSM195,STS316NS1,STS316NS1,,SUS316N,W,WR,DZ,PK,SL,5.5,5.5,,S0294,"ESZ CO., LTD.",E2023040100,001,E23W04W0316,N,2023-06-09,3,9W91,산세,1,"1,471",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,JR,폐기,2023-06-09,,2023-05-02,2023-05-02,2023-05-03,,\3,\3,\1,\12,A,A,8301,2023-06-08,8100,2023-06-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-06-08,A,2023-07-04,,,W
2023-06-09,2,9,S54212,B350059403,E23W4W0253,70,T,7730,SSM,SSM195,STS316NS1,STS316NS1,,SUS316N,W,WR,DZ,PK,SL,5.5,5.5,,S0294,"ESZ CO., LTD.",E2023040100,001,E23W04W0316,N,2023-06-09,3,9W91,산세,1,"1,456",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,JR,폐기,2023-06-09,,2023-05-02,2023-05-02,2023-05-03,,\3,\3,,,A,A,8301,2023-06-08,8100,2023-06-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-06-08,A,2023-07-04,,,W
2023-06-26,2,9,S50157,B250888002,E23W6W0145,100,T,6780,SMA,SMA085,STS410S8,STS410S8,S410,SUS410C,W,WR,DH,PK,FA,6.5,6.5,,S0461,NEW BEST WIRE,E2023060089,003,E23W06W0324,N,2023-06-21,3,9W91,산세,1,"1,406",8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-06-26,C,2022-05-01,2022-05-01,2022-05-02,,\3,\2,\3,\10,A,A,8301,2023-06-10,8100,2023-06-11,6.5,0,,,0,0,,,0,0,,,0,0,8100,2023-06-11,C,2023-07-04,,,W
2023-06-15,2,9,S54192,B350061002,D23W5W0224,62,T,7730,SSD,SSD023,ER308S3,ER308S3,S308W,STSY308,W,WR,DW,PK,SL,5.5,5.5,,S0910,"CHOSUN WELDING Co., Ltd.",D2023050279,001,D23W05W1784,N,2023-06-15,3,9W91,산세,1,"1,443",8100,소형압연,2,H11,OVER FILLED,제품불량,형상,4,JR,폐기,2023-06-15,A,2023-05-01,2023-05-01,2023-05-01,,\2,\2,\4,\3,,,,,8100,2023-05-06,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-06,A,2023-07-04,,,W
2023-06-19,2,9,S54213,B350059900,E23W4W0257,70,T,7730,SSM,SSM195,STS316NS1,STS316NS1,,SUS316N,W,WR,DZ,PK,SL,5.5,5.5,,S0294,"ESZ CO., LTD.",E2023040100,001,E23W04W0316,N,2023-06-19,3,9W91,산세,1,"1,511",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-06-19,B,2023-05-02,2023-05-02,2023-05-03,,\3,\2,\1,\4,A,A,8301,2023-05-05,8100,2023-06-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-06-09,B,2023-07-04,,,W
2023-06-19,2,9,S54213,B350059301,E23W4W0252,70,T,7730,SSM,SSM195,STS316NS1,STS316NS1,,SUS316N,W,WR,DZ,PK,SL,5.5,5.5,,S0294,"ESZ CO., LTD.",E2023040100,001,E23W04W0316,N,2023-06-19,3,9W91,산세,1,550,8100,소형압연,2,H14,권취불량,제품불량,형상,4,JR,폐기,2023-06-19,B,2023-05-02,2023-05-02,2023-05-03,,\3,\2,\2,\7,A,A,8301,2023-05-08,8100,2023-06-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-06-09,B,2023-07-04,,,W
2023-06-28,2,9,S54488,B360000226,D23W6W1029,140,T,7730,SME,SME002,STS420FS2,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,15,15,,S1065,SEAH METAL CO. LTD,D2023070009,014,D23W06W1506,N,2023-06-28,3,9W91,산세,1,"1,468",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-06-28,,2023-05-29,2023-05-29,2023-05-30,,\1,\1,\2,\11,A,A,8301,2023-06-19,8100,2023-06-21,15,0,,,0,0,,,0,0,,,0,0,8100,2023-06-21,B,2023-07-04,,,C
2023-06-28,2,9,S54213,B350059804,E23W4W0257,72,T,7730,SSM,SSM195,STS316NS1,STS316NS1,,SUS316N,W,WR,DZ,PK,SL,5.5,5.5,,S0294,"ESZ CO., LTD.",E2023040100,001,E23W04W0316,N,2023-06-28,3,9W91,산세,1,"1,491",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-06-28,B,2023-05-02,2023-05-02,2023-05-03,,\3,\2,\3,\10,A,A,8301,2023-05-05,8100,2023-06-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-06-09,B,2023-07-04,,,W
2023-06-30,2,9,S53473,B330850800,D23W5W1163,82,T,7700,SML,SML022,STS430S1,STS430S1,S430,SUS430,W,WR,DH,PK,FA,18,18,,S0090,OSUNG WIRE SERVICE CO LTD.,D2023050265,001,D23W05W1760,N,2023-06-30,3,9W91,산세,1,"1,434",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-06-30,D,2023-03-04,2023-03-05,2023-03-06,,\1,\1,\4,\10,,,,,8100,2023-05-23,18,0,,,0,0,,,0,0,,,0,0,8100,2023-05-23,D,2023-07-04,,,C
2023-06-23,2,9,S54464,B350594704,D23W6W0936,100,T,7730,SMM,SMM015,STS430FS6,STS430FS6,S430F,SUS430F,W,WR,DM,PK,FA,14,14,,S1582,MAN HO FROFILE,D2023060204,003,D23W06W1073,N,2023-06-23,3,9W91,산세,1,100,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-06-23,,2023-05-27,2023-05-27,2023-05-31,,\3,\2,,,A,A,B301,2023-06-14,8100,2023-06-19,14,0,,,0,0,,,0,0,,,0,0,8100,2023-06-19,B,2023-07-04,,,W
2023-07-11,2,9,S54137,B340671800,E23W4W0310,100,T,7730,SMD,SMD005,STS416S2,STS416S2,S416,SUS416,W,WR,DM,PK,FA,15,15,,S0358,JIA GUAN METAL INC.,E2023040091,004,E23W04W0356,N,2023-07-04,3,9W91,산세,1,738,9700,산세,2,D23,외경(변)미달,제품불량,치수,4,JR,폐기,2023-07-11,A,2023-04-27,2023-04-27,2023-04-28,,\3,\2,\2,\1,A,A,8301,2023-06-18,8100,2023-06-21,15,0,,,0,0,,,0,0,,,0,0,8100,2023-06-21,B,2023-08-07,,,C
2023-07-11,2,9,N29883,B360118105,D23W5W1655,132,B,P260,SML,SML028,STS430LNBS1,STS430LNBS1,S430LNB,430LNB,W,WR,DM,PK,,13,13,,S1095,"KOWEL CO., LTD",D2023050142,005,D23W05W1451,N,2023-07-11,3,9W91,산세,1,667,GT00,3제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-07-11,,2023-06-12,2023-06-13,2023-06-13,,\1,\1,,,A,A,8301,2023-06-16,7105,2023-06-15,170,170,8100,2023-06-17,13,0,,,0,0,,,0,0,8100,2023-06-17,C,2023-08-07,,,W
2023-09-10,2,9,S55046,B370410203,D23W9W0025,60,T,7730,SSB,SSB002,STS302S1,STS302S1,S302,AISI302-3,W,WR,DQ,PK,SL,5.5,5.5,,S0394,"D S R CO.,LTD.",D2023090047,001,D23W09W0166,N,2023-09-10,3,9W91,산세,1,300,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-09-10,C,2023-07-22,2023-07-22,2023-07-23,,\3,\1,\3,\4,D,D,8301,2023-08-08,8100,2023-09-05,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-09-05,C,2023-10-05,,,W
2023-09-10,2,9,S55047,B370410502,D23W9W0015,60,T,7730,SSB,SSB002,STS302S1,STS302S1,S302,AISI302-3,W,WR,DQ,PK,SL,5.5,5.5,,S0394,"D S R CO.,LTD.",D2023090047,001,D23W09W0166,N,2023-09-10,3,9W91,산세,1,"1,521",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-09-10,C,2023-07-22,2023-07-22,2023-07-23,,\3,\3,\3,\2,D,D,8301,2023-08-08,8100,2023-09-05,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-09-05,C,2023-10-05,,,W
