년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,재료코드,강종그룹,강종코드,사내강종명,사내강종명(제강),구)사내강종명,강종,품목,형상,용도,표면,열처리,외경,폭,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량,주설비구분
2023-07-24,2,9,S54204,B350698106,D23W7W1114,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,32,32,,S1065,SEAH METAL CO. LTD,D2023080010,001,D23W07W1725,N,2023-07-24,3,9W91,산세,1,"1,365",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-07-24,,2023-05-01,2023-05-02,2023-05-02,,4,2,4,13,A,A,8301,2023-07-21,8100,2023-07-23,32,0,,,0,0,,,0,0,,,0,0,8100,2023-07-23,B,2023-08-07,,,C
2023-06-29,2,9,S54525,B360245407,D23W6W1427,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,34,34,,S0808,TPLEX.CO.Ltd.,D2023060215,034,D23W06W1357,N,2023-06-29,3,9W91,산세,1,"1,417",8100,소형압연,2,S13,SEAM,제품불량,표면,4,RG,수동연마추가,2023-06-29,A,2023-06-01,2023-06-01,2023-06-02,,3,2,4,8,A,A,8301,2023-06-28,8100,2023-06-29,34,0,,,0,0,,,0,0,,,0,0,8100,2023-06-29,A,2023-07-04,,,C
2023-07-24,2,9,S54525,B360506609,D23W7W1115,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,32,32,,S1065,SEAH METAL CO. LTD,D2023080010,001,D23W07W1725,N,2023-07-24,3,9W91,산세,1,626,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-07-24,,2023-06-01,2023-06-01,2023-06-02,,3,2,2,10,A,A,8301,2023-07-21,8100,2023-07-23,32,0,,,0,0,,,0,0,,,0,0,8100,2023-07-23,B,2023-08-07,,,C
2023-07-24,2,9,S54525,B360506609,D23W7W1115,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,32,32,,S1065,SEAH METAL CO. LTD,D2023080010,001,D23W07W1725,N,2023-07-24,3,9W91,산세,1,625,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-07-24,,2023-06-01,2023-06-01,2023-06-02,,3,2,2,10,A,A,8301,2023-07-21,8100,2023-07-23,32,0,,,0,0,,,0,0,,,0,0,8100,2023-07-23,B,2023-08-07,,,C
2023-07-25,2,9,S54204,B350696300,D23W7W1046,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,29,29,,S0808,TPLEX.CO.Ltd.,D2023070182,009,D23W07W1135,N,2023-07-25,3,9W91,산세,1,"1,427",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-07-25,,2023-05-01,2023-05-02,2023-05-02,,4,2,4,6,A,A,8301,2023-07-20,8100,2023-07-22,29,0,,,0,0,,,0,0,,,0,0,8100,2023-07-22,B,2023-08-07,,,C
2023-07-24,2,9,S54204,B350698105,D23W7W1114,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,32,32,,S1065,SEAH METAL CO. LTD,D2023080010,001,D23W07W1725,N,2023-07-24,3,9W91,산세,1,"1,319",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-07-24,,2023-05-01,2023-05-02,2023-05-02,,4,2,2,12,A,A,8301,2023-07-21,8100,2023-07-23,32,0,,,0,0,,,0,0,,,0,0,8100,2023-07-23,B,2023-08-07,,,C
2023-07-24,2,9,S54524,B360507705,D23W7W1123,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DZ,PF,SL,34,34,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023070135,008,D23W07W0791,N,2023-07-24,3,9W91,산세,1,"1,292",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-07-24,C,2023-06-01,2023-06-01,2023-06-02,,3,1,3,2,A,A,8301,2023-07-21,8100,2023-07-23,34,0,,,0,0,,,0,0,,,0,0,8100,2023-07-23,C,2023-08-07,,,C
2023-07-24,2,9,S54204,B350698200,D23W7W1114,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,32,32,,S1065,SEAH METAL CO. LTD,D2023080010,001,D23W07W1725,N,2023-07-24,3,9W91,산세,1,"1,315",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-07-24,,2023-05-01,2023-05-02,2023-05-02,,4,2,6,1,A,A,8301,2023-07-20,8100,2023-07-23,32,0,,,0,0,,,0,0,,,0,0,8100,2023-07-23,B,2023-08-07,,,C
2023-06-26,2,9,S54526,B360243601,D23W6W1412,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,26,26,,S0808,TPLEX.CO.Ltd.,D2023060195,004,D23W06W1441,N,2023-06-26,3,9W91,산세,1,728,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-06-26,,2023-06-01,2023-06-01,2023-06-02,,3,3,5,3,A,A,8301,2023-06-25,8100,2023-06-25,26,0,,,0,0,,,0,0,,,0,0,8100,2023-06-25,B,2023-07-04,,,C
2023-06-26,2,9,S54526,B360243601,D23W6W1412,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,26,26,,S0808,TPLEX.CO.Ltd.,D2023060195,004,D23W06W1441,N,2023-06-26,3,9W91,산세,1,727,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-06-26,,2023-06-01,2023-06-01,2023-06-02,,3,3,5,3,A,A,8301,2023-06-25,8100,2023-06-25,26,0,,,0,0,,,0,0,,,0,0,8100,2023-06-25,B,2023-07-04,,,C
2023-07-24,2,9,S54204,B350698102,D23W7W1114,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,32,32,,S1065,SEAH METAL CO. LTD,D2023080010,001,D23W07W1725,N,2023-07-24,3,9W91,산세,1,"1,281",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-07-24,,2023-05-01,2023-05-02,2023-05-02,,4,2,6,6,A,A,8301,2023-07-21,8100,2023-07-23,32,0,,,0,0,,,0,0,,,0,0,8100,2023-07-23,B,2023-08-07,,,C
2023-07-26,2,9,S54525,B360506800,D23W7W1115,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,32,32,,S1065,SEAH METAL CO. LTD,D2023080010,001,D23W07W1725,N,2023-07-26,3,9W91,산세,1,"1,508",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-07-26,,2023-06-01,2023-06-01,2023-06-02,,3,2,1,9,A,A,8301,2023-07-21,8100,2023-07-23,32,0,,,0,0,,,0,0,,,0,0,8100,2023-07-23,B,2023-08-07,,,C
2023-06-21,2,9,S54209,B350588500,D23W6W0826,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,15,15,,S0808,TPLEX.CO.Ltd.,D2023060215,021,D23W06W1432,N,2023-06-21,3,9W91,산세,1,693,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-06-21,,2023-05-02,2023-05-02,2023-05-02,,4,3,2,12,A,A,8301,2023-06-16,8100,2023-06-20,15,0,,,0,0,,,0,0,,,0,0,8100,2023-06-20,A,2023-07-04,,,C
2023-06-21,2,9,S54209,B350588500,D23W6W0826,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,15,15,,S0808,TPLEX.CO.Ltd.,D2023060215,021,D23W06W1432,N,2023-06-21,3,9W91,산세,1,692,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-06-21,,2023-05-02,2023-05-02,2023-05-02,,4,3,2,12,A,A,8301,2023-06-16,8100,2023-06-20,15,0,,,0,0,,,0,0,,,0,0,8100,2023-06-20,A,2023-07-04,,,C
2023-08-30,2,9,S54522,B360555800,D23W8W1247,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DZ,PF,SL,34,34,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023080234,003,D23W08W1668,N,2023-08-30,3,9W91,산세,1,"1,370",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-08-30,D,2023-06-01,2023-06-01,2023-06-01,,6,5,1,10,A,A,8301,2023-08-28,8100,2023-08-30,34,0,,,0,0,,,0,0,,,0,0,8100,2023-08-30,D,2023-09-04,,,C
2023-08-28,2,9,S54524,B360550100,D23W8W1082,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DZ,PF,SL,25,25,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023080234,001,D23W08W1674,N,2023-08-28,3,9W91,산세,1,"1,406",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-08-28,A,2023-06-01,2023-06-01,2023-06-02,,3,1,5,8,A,A,8301,2023-08-22,8100,2023-08-27,25,0,,,0,0,,,0,0,,,0,0,8100,2023-08-27,A,2023-09-04,,,C
2024-02-25,2,9,S56568,B420044806,D24W2W0390,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DZ,PF,SL,21,21,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024020156,006,D24W02W1008,N,2024-02-25,3,9W91,산세,1,350,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2024-02-25,B,2024-02-03,2024-02-03,2024-02-04,,5,5,4,6,A,A,8301,2024-02-04,8100,2024-02-24,21,0,,,0,0,,,0,0,,,0,0,8100,2024-02-24,B,2024-03-05,,,C
2023-11-23,2,9,S55821,B3B0135600,D23WBW0633,80,T,7730,SSM,SSM181,316LDSB,316LDSE,S316/316LD,316/316L,W,WR,DM,PK,SL,26,26,,S0808,TPLEX.CO.Ltd.,D2023110171,001,D23W11W1161,N,2023-11-23,3,9W91,산세,1,"1,431",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-11-23,,2023-11-01,2023-11-01,2023-11-09,,4,1,4,10,A,A,8301,2023-11-14,8100,2023-11-22,26,0,,,0,0,,,0,0,,,0,0,8100,2023-11-22,D,2023-12-04,,,C
2023-11-18,2,9,S55360,B380538606,D23WAW1177,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,34,34,,S1065,SEAH METAL CO. LTD,D2023100111,002,D23W10W1064,N,2023-11-18,3,9W91,산세,1,125,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-18,,2023-08-31,2023-08-31,2023-09-01,,2,1,4,5,A,A,8301,2023-10-28,8100,2023-11-01,34,0,,,0,0,,,0,0,,,0,0,8100,2023-11-01,C,2023-12-04,,,C
2023-11-18,2,9,S55360,B380538606,D23WAW1177,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,34,34,,S1065,SEAH METAL CO. LTD,D2023100111,002,D23W10W1064,N,2023-11-18,3,9W91,산세,1,125,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-18,,2023-08-31,2023-08-31,2023-09-01,,2,1,4,5,A,A,8301,2023-10-28,8100,2023-11-01,34,0,,,0,0,,,0,0,,,0,0,8100,2023-11-01,C,2023-12-04,,,C
2023-11-21,2,9,S55824,B3B0144300,D23WBW0670,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,15.5,15.5,,S0808,TPLEX.CO.Ltd.,D2023110091,007,D23W11W1108,N,2023-11-21,3,9W91,산세,1,699,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-11-21,,2023-11-01,2023-11-01,2023-11-02,,4,4,2,12,A,A,B301,2023-11-13,8100,2023-11-18,15.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-18,D,2023-12-04,,,C
2023-05-29,2,9,S54209,B350354901,D23W5W1257,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,28,28,,S0808,TPLEX.CO.Ltd.,D2023050157,011,D23W05W0595,N,2023-05-29,3,9W91,산세,1,736,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-05-29,,2023-05-02,2023-05-02,2023-05-02,,4,3,4,10,,,,,8100,2023-05-27,28,0,,,0,0,,,0,0,,,0,0,8100,2023-05-27,D,2023-06-02,,,C
2023-05-29,2,9,S54209,B350354901,D23W5W1257,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,28,28,,S0808,TPLEX.CO.Ltd.,D2023050157,011,D23W05W0595,N,2023-05-29,3,9W91,산세,1,735,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-05-29,,2023-05-02,2023-05-02,2023-05-02,,4,3,4,10,,,,,8100,2023-05-27,28,0,,,0,0,,,0,0,,,0,0,8100,2023-05-27,D,2023-06-02,,,C
2023-05-29,2,9,S53872,B340624400,D23W5W1199,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,25,25,,S0808,TPLEX.CO.Ltd.,D2023050157,009,D23W05W0580,N,2023-05-29,3,9W91,산세,1,155,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-05-29,B,2023-04-01,2023-04-01,2023-04-03,,4,1,5,6,A,A,8301,2023-05-22,8100,2023-05-26,25,0,,,0,0,,,0,0,,,0,0,8100,2023-05-26,B,2023-06-02,,,C
2023-11-21,2,9,S55824,B3B0144300,D23WBW0670,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,15.5,15.5,,S0808,TPLEX.CO.Ltd.,D2023110091,007,D23W11W1108,N,2023-11-21,3,9W91,산세,1,699,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-11-21,,2023-11-01,2023-11-01,2023-11-02,,4,4,2,12,A,A,B301,2023-11-13,8100,2023-11-18,15.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-18,D,2023-12-04,,,C
2023-11-21,2,9,S55588,B390572101,D23WBW0666,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DZ,PF,SL,16,16,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023110157,005,D23W11W0425,N,2023-11-21,3,9W91,산세,1,200,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-11-21,B,2023-09-22,2023-09-22,2023-09-23,,2,2,6,4,A,A,8301,2023-11-12,8100,2023-11-19,16,0,,,0,0,,,0,0,,,0,0,8100,2023-11-19,B,2023-12-04,,,C
2023-11-21,2,9,S55360,B380538705,D23WAW1178,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,34,34,,S0808,TPLEX.CO.Ltd.,D2023100173,011,D23W10W1333,N,2023-11-21,3,9W91,산세,1,"1,329",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-11-21,C,2023-08-31,2023-08-31,2023-09-01,,2,1,3,6,A,A,8301,2023-10-28,8100,2023-11-01,34,0,,,0,0,,,0,0,,,0,0,8100,2023-11-01,C,2023-12-04,,,C
2023-11-22,2,9,S55821,B3B0122400,D23WBW0608,80,T,7730,SSM,SSM181,316LDSB,316LDSE,S316/316LD,316/316L,W,WR,DM,PK,SL,23,23,,S0808,TPLEX.CO.Ltd.,D2023110170,005,D23W11W1090,N,2023-11-22,3,9W91,산세,1,716,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-11-22,,2023-11-01,2023-11-01,2023-11-09,,4,1,3,2,A,A,8301,2023-11-14,8100,2023-11-21,23,0,,,0,0,,,0,0,,,0,0,8100,2023-11-21,B,2023-12-04,,,C
2023-11-24,2,9,S55821,B3B0137902,D23WBW0635,80,T,7730,SSM,SSM181,316LDSB,316LDSE,S316/316LD,316/316L,W,WR,DM,PK,SL,31,31,,S0808,TPLEX.CO.Ltd.,D2023110094,004,D23W11W1179,N,2023-11-24,3,9W91,산세,1,200,8100,소형압연,2,S19,SEAM+종크랙,제품불량,표면,4,JR,폐기,2023-11-24,B,2023-11-01,2023-11-01,2023-11-09,,4,1,4,4,A,A,8301,2023-11-14,8100,2023-11-23,31,0,,,0,0,,,0,0,,,0,0,8100,2023-11-23,B,2023-12-04,,,C
2023-11-24,2,9,S55824,B3B0287602,D23WBW1109,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,31,31,,S0808,TPLEX.CO.Ltd.,D2023110171,003,D23W11W1143,N,2023-11-24,3,9W91,산세,1,400,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-11-24,B,2023-11-01,2023-11-01,2023-11-02,,4,4,1,6,A,A,8301,2023-11-18,8100,2023-11-23,31,0,,,0,0,,,0,0,,,0,0,8100,2023-11-23,B,2023-12-04,,,C
2023-08-30,2,9,S54522,B360555603,D23W8W1245,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DZ,PF,SL,34,34,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023080207,018,D23W08W1564,N,2023-08-30,3,9W91,산세,1,"1,416",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-08-30,D,2023-06-01,2023-06-01,2023-06-01,,6,5,3,3,A,A,8301,2023-08-28,8100,2023-08-30,34,0,,,0,0,,,0,0,,,0,0,8100,2023-08-30,D,2023-09-04,,,C
2023-08-31,2,9,S54523,B360554908,D23W7W1260,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,32,32,,S1065,SEAH METAL CO. LTD,D2023080010,001,D23W07W1725,N,2023-08-31,3,9W91,산세,1,762,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-08-31,,2023-06-01,2023-06-01,2023-06-01,,6,6,3,9,A,A,8301,2023-08-27,8100,2023-08-29,32,0,,,0,0,,,0,0,,,0,0,8100,2023-08-29,D,2023-09-04,,,C
2023-05-09,2,9,S53878,B340281901,D23W4W1083,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DZ,PF,SL,24,24,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023040198,006,D23W04W0846,N,2023-04-28,3,9W91,산세,1,"1,273",V000,소형생산실공통,2,S20,SEAM+터짐,제품불량,표면,4,DU,용도변경,2023-05-09,,2023-04-01,2023-04-01,2023-04-02,,5,3,5,9,A,A,8301,2023-04-17,8100,2023-04-23,24,0,,,0,0,,,0,0,,,0,0,8100,2023-04-23,D,2023-06-02,,,C
2023-04-27,2,9,S53874,B340368101,D23W4W1296,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,33,33,,S0808,TPLEX.CO.Ltd.,D2023040221,013,D23W04W1742,N,2023-04-27,3,9W91,산세,1,700,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-04-27,,2023-04-01,2023-04-01,2023-04-06,,4,3,2,6,A,A,8301,2023-04-25,8100,2023-04-26,33,0,,,0,0,,,0,0,,,0,0,8100,2023-04-26,D,2023-05-03,,,C
2023-04-27,2,9,S53874,B340368101,D23W4W1296,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,33,33,,S0808,TPLEX.CO.Ltd.,D2023040221,013,D23W04W1742,N,2023-04-27,3,9W91,산세,1,700,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-04-27,,2023-04-01,2023-04-01,2023-04-06,,4,3,2,6,A,A,8301,2023-04-25,8100,2023-04-26,33,0,,,0,0,,,0,0,,,0,0,8100,2023-04-26,D,2023-05-03,,,C
2023-11-23,2,9,S55821,B3B0123900,D23WBW0629,90,T,7730,SSM,SSM181,316LDSB,316LDSE,S316/316LD,316/316L,W,WR,DZ,PF,SL,29,29,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023110157,007,D23W11W0265,N,2023-11-23,3,9W91,산세,1,"1,444",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,RG,수동연마추가,2023-11-23,,2023-11-01,2023-11-01,2023-11-09,,4,1,5,2,A,A,8301,2023-11-14,8100,2023-11-23,29,0,,,0,0,,,0,0,,,0,0,8100,2023-11-23,A,2023-12-04,,,C
2023-08-25,2,9,S54805,B360532300,D23W8W0475,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,21,21,,S0808,TPLEX.CO.Ltd.,D2023080111,014,D23W08W0458,N,2023-08-25,3,9W91,산세,1,711,2T00,2제강,2,S13,SEAM,제품불량,표면,4,RG,수동연마추가,2023-08-25,,2023-06-30,2023-06-30,2023-07-01,,3,3,,,A,A,8301,2023-08-11,8100,2023-08-14,21,0,,,0,0,,,0,0,,,0,0,8100,2023-08-14,D,2023-09-04,,,C
2023-08-25,2,9,S54805,B360532300,D23W8W0475,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,21,21,,S0808,TPLEX.CO.Ltd.,D2023080111,014,D23W08W0458,N,2023-08-25,3,9W91,산세,1,711,8T00,소형압연,2,S13,SEAM,제품불량,표면,4,RG,수동연마추가,2023-08-25,,2023-06-30,2023-06-30,2023-07-01,,3,3,,,A,A,8301,2023-08-11,8100,2023-08-14,21,0,,,0,0,,,0,0,,,0,0,8100,2023-08-14,D,2023-09-04,,,C
2023-07-06,2,9,S54210,B350375700,D23W5W1350,88,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,30,30,,S0808,TPLEX.CO.Ltd.,D2023050310,023,D23W05W1866,N,2023-06-05,3,9W91,산세,1,"1,388",V000,소형생산실공통,2,S11,종크랙,제품불량,표면,4,DU,용도변경,2023-07-06,,2023-05-02,2023-05-02,2023-05-02,,4,4,6,12,A,A,8301,2023-05-26,8100,2023-05-28,30,0,,,0,0,,,0,0,,,0,0,8100,2023-05-28,A,2023-08-07,,,C
2023-11-21,2,9,S55360,B380538604,D23WAW1177,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,34,34,,S1065,SEAH METAL CO. LTD,D2023100111,002,D23W10W1064,N,2023-11-21,3,9W91,산세,1,"1,410",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-11-21,,2023-08-31,2023-08-31,2023-09-01,,2,1,2,6,A,A,8301,2023-10-28,8100,2023-11-01,34,0,,,0,0,,,0,0,,,0,0,8100,2023-11-01,C,2023-12-04,,,C
2023-11-23,2,9,S55824,B3B0287800,D23WAW1355,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,26,26,,S0808,TPLEX.CO.Ltd.,D2023100173,005,D23W10W1335,N,2023-11-23,3,9W91,산세,1,"1,354",8100,소형압연,2,S13,SEAM,제품불량,표면,4,RG,수동연마추가,2023-11-23,D,2023-11-01,2023-11-01,2023-11-02,,4,4,5,2,A,A,8301,2023-11-18,8100,2023-11-22,26,0,,,0,0,,,0,0,,,0,0,8100,2023-11-22,D,2023-12-04,,,C
2023-11-23,2,9,S55821,B3B0123204,D23WBW0618,80,T,7730,SSM,SSM181,316LDSB,316LDSE,S316/316LD,316/316L,W,WR,DM,PK,SL,29,29,,S0808,TPLEX.CO.Ltd.,D2023110170,007,D23W11W1160,N,2023-11-23,3,9W91,산세,1,"1,396",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-11-23,A,2023-11-01,2023-11-01,2023-11-09,,4,1,1,6,A,A,8301,2023-11-14,8100,2023-11-23,29,0,,,0,0,,,0,0,,,0,0,8100,2023-11-23,A,2023-12-04,,,C
2023-11-24,2,9,S55824,B3B0123700,D23WBW0625,80,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,34,34,,S0808,TPLEX.CO.Ltd.,D2023110171,004,D23W11W1144,N,2023-11-24,3,9W91,산세,1,743,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-11-24,,2023-11-01,2023-11-01,2023-11-02,,4,4,1,8,A,A,B301,2023-11-14,8100,2023-11-24,34,0,,,0,0,,,0,0,,,0,0,8100,2023-11-24,A,2023-12-04,,,C
2023-08-31,2,9,S54523,B360554908,D23W7W1260,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,32,32,,S1065,SEAH METAL CO. LTD,D2023080010,001,D23W07W1725,N,2023-08-31,3,9W91,산세,1,761,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-08-31,,2023-06-01,2023-06-01,2023-06-01,,6,6,3,9,A,A,8301,2023-08-27,8100,2023-08-29,32,0,,,0,0,,,0,0,,,0,0,8100,2023-08-29,D,2023-09-04,,,C
2023-11-01,2,9,S55360,B380538304,D23WAW1174,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,32,32,,S1065,SEAH METAL CO. LTD,D2023100111,001,D23W10W1074,N,2023-11-01,3,9W91,산세,1,699,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-11-01,,2023-08-31,2023-08-31,2023-09-01,,2,1,3,4,A,A,8301,2023-10-28,8100,2023-10-31,32,0,,,0,0,,,0,0,,,0,0,8100,2023-10-31,A,2023-12-04,,,C
2023-11-01,2,9,S55360,B380538304,D23WAW1174,90,T,7730,SSM,SSM181,316LDSB,316LDSB,S316/316LD,316/316L,W,WR,DM,PF,SL,32,32,,S1065,SEAH METAL CO. LTD,D2023100111,001,D23W10W1074,N,2023-11-01,3,9W91,산세,1,699,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2023-11-01,,2023-08-31,2023-08-31,2023-09-01,,2,1,3,4,A,A,8301,2023-10-28,8100,2023-10-31,32,0,,,0,0,,,0,0,,,0,0,8100,2023-10-31,A,2023-12-04,,,C
