Time;[110:2];[110:10];[112:28];[112:29]
17.02.2025 13:13:35.000550;9.97204;0;420;1
17.02.2025 13:13:35.100550;9.13327;0;420;1
17.02.2025 13:13:35.200550;9.13327;0;420;1
17.02.2025 13:13:35.300550;9.97204;0;420;1
17.02.2025 13:13:35.400550;9.87884;0;420;1
17.02.2025 13:13:35.500550;10.1584;0;420;1
17.02.2025 13:13:35.600550;9.69245;0;420;1
17.02.2025 13:13:35.700550;9.69245;0;420;1
17.02.2025 13:13:35.800550;10.438;0;420;1
17.02.2025 13:13:35.900550;10.438;0;420;1
17.02.2025 13:13:36.000550;10.0652;0;420;1
17.02.2025 13:13:36.100550;10.5312;0;420;1
17.02.2025 13:13:36.200550;10.6244;0;420;1
17.02.2025 13:13:36.300550;9.87884;0;420;1
17.02.2025 13:13:36.400550;9.13327;0;420;1
17.02.2025 13:13:36.500550;9.69245;0;420;1
17.02.2025 13:13:36.600550;9.50606;0;420;1
17.02.2025 13:13:36.700550;9.59925;0;420;1
17.02.2025 13:13:36.800550;9.59925;0;420;1
17.02.2025 13:13:36.900550;9.97204;0;420;1
17.02.2025 13:13:37.000550;10.3448;0;420;1
17.02.2025 13:13:37.100550;11.1836;0;420;1
17.02.2025 13:13:37.200550;11.37;0;420;1
17.02.2025 13:13:37.300550;10.7176;0;420;1
17.02.2025 13:13:37.400550;10.5312;0;420;1
17.02.2025 13:13:37.500550;9.97204;0;420;1
17.02.2025 13:13:37.600550;9.87884;0;420;1
17.02.2025 13:13:37.700550;9.87884;0;420;1
17.02.2025 13:13:37.800550;9.59925;0;420;1
17.02.2025 13:13:37.900550;9.50606;0;420;1
17.02.2025 13:13:38.000550;9.59925;0;420;1
17.02.2025 13:13:38.100550;10.1584;0;420;1
17.02.2025 13:13:38.200550;9.87884;0;420;1
17.02.2025 13:13:38.300550;9.13327;0;420;1
17.02.2025 13:13:38.400550;10.2516;0;420;1
17.02.2025 13:13:38.500550;10.2516;0;420;1
17.02.2025 13:13:38.600550;9.87884;0;420;1
17.02.2025 13:13:38.700550;9.87884;0;420;1
17.02.2025 13:13:38.800550;9.50606;0;420;1
17.02.2025 13:13:38.900550;10.3448;0;420;1
17.02.2025 13:13:39.000550;10.6244;0;420;1
17.02.2025 13:13:39.100550;9.78565;0;420;1
17.02.2025 13:13:39.200550;9.78565;0;420;1
17.02.2025 13:13:39.300550;9.50606;0;420;1
17.02.2025 13:13:39.400550;9.31966;0;420;1
17.02.2025 13:13:39.500550;9.50606;0;420;1
17.02.2025 13:13:39.600550;9.69245;0;420;1
17.02.2025 13:13:39.700550;9.69245;0;420;1
17.02.2025 13:13:39.800550;10.9972;0;420;1
17.02.2025 13:13:39.900550;10.9972;0;420;1
17.02.2025 13:13:40.000550;10.3448;0;420;1
17.02.2025 13:13:40.100550;10.0652;0;420;1
17.02.2025 13:13:40.200550;9.59925;0;420;1
17.02.2025 13:13:40.300550;9.59925;0;420;1
17.02.2025 13:13:40.400550;9.87884;0;420;1
17.02.2025 13:13:40.500550;9.41286;0;420;1
17.02.2025 13:13:40.600550;9.69245;0;420;1
17.02.2025 13:13:40.700550;9.59925;0;420;1
17.02.2025 13:13:40.800550;9.59925;0;420;1
17.02.2025 13:13:40.900550;9.22647;0;420;1
17.02.2025 13:13:41.000550;9.59925;0;420;1
17.02.2025 13:13:41.100550;9.59925;0;420;1
17.02.2025 13:13:41.200550;9.50606;0;420;1
17.02.2025 13:13:41.300550;10.5312;0;420;1
17.02.2025 13:13:41.400550;11.1836;0;420;1
17.02.2025 13:13:41.500550;10.8108;0;420;1
17.02.2025 13:13:41.600550;10.6244;0;420;1
17.02.2025 13:13:41.700550;11.4632;0;420;1
17.02.2025 13:13:41.800550;11.0904;0;420;1
17.02.2025 13:13:41.900550;10.9972;0;420;1
17.02.2025 13:13:42.000550;10.7176;0;420;1
17.02.2025 13:13:42.100550;10.438;0;420;1
17.02.2025 13:13:42.200550;10.3448;0;420;1
17.02.2025 13:13:42.300550;10.5312;0;420;1
17.02.2025 13:13:42.400550;9.97204;0;420;1
17.02.2025 13:13:42.500550;9.87884;0;420;1
17.02.2025 13:13:42.600550;9.97204;0;420;1
17.02.2025 13:13:42.700550;9.97204;0;420;1
17.02.2025 13:13:42.800550;10.2516;0;420;1
17.02.2025 13:13:42.900550;9.78565;0;420;1
17.02.2025 13:13:43.000550;9.87884;0;420;1
17.02.2025 13:13:43.100550;9.22647;0;420;1
17.02.2025 13:13:43.200550;9.97204;0;420;1
17.02.2025 13:13:43.300550;9.50606;0;420;1
17.02.2025 13:13:43.400550;9.50606;0;420;1
17.02.2025 13:13:43.500550;8.94688;0;420;1
17.02.2025 13:13:43.600550;8.94688;0;420;1
17.02.2025 13:13:43.700550;9.50606;0;420;1
17.02.2025 13:13:43.800550;10.904;0;420;1
17.02.2025 13:13:43.900550;11.1836;0;420;1
17.02.2025 13:13:44.000550;10.7176;0;420;1
17.02.2025 13:13:44.100550;10.7176;0;420;1
17.02.2025 13:13:44.200550;10.8108;0;420;1
17.02.2025 13:13:44.300550;10.2516;0;420;1
17.02.2025 13:13:44.400550;10.2516;0;420;1
17.02.2025 13:13:44.500550;10.2516;0;420;1
17.02.2025 13:13:44.600550;10.1584;0;420;1
17.02.2025 13:13:44.700550;10.7176;0;420;1
17.02.2025 13:13:44.800550;10.8108;0;420;1
17.02.2025 13:13:44.900550;10.6244;0;420;1
17.02.2025 13:13:45.000550;10.1584;0;420;1
17.02.2025 13:13:45.100550;9.41286;0;420;1
17.02.2025 13:13:45.200550;9.87884;0;420;1
17.02.2025 13:13:45.300550;9.97204;0;420;1
17.02.2025 13:13:45.400550;9.50606;0;420;1
17.02.2025 13:13:45.500550;9.31966;0;420;1
17.02.2025 13:13:45.600550;9.87884;0;420;1
17.02.2025 13:13:45.700550;9.41286;0;420;1
17.02.2025 13:13:45.800550;9.78565;0;420;1
17.02.2025 13:13:45.900550;10.438;0;420;1
17.02.2025 13:13:46.000550;10.438;0;420;1
17.02.2025 13:13:46.100550;10.5312;0;420;1
17.02.2025 13:13:46.200550;10.5312;0;420;1
17.02.2025 13:13:46.300550;9.97204;0;420;1
17.02.2025 13:13:46.400550;9.97204;0;420;1
17.02.2025 13:13:46.500550;9.87884;0;420;1
17.02.2025 13:13:46.600550;10.1584;0;420;1
17.02.2025 13:13:46.700550;9.87884;0;420;1
17.02.2025 13:13:46.800550;10.2516;0;420;1
17.02.2025 13:13:46.900550;10.0652;0;420;1
17.02.2025 13:13:47.000550;10.2516;0;420;1
17.02.2025 13:13:47.100550;10.0652;0;420;1
17.02.2025 13:13:47.200550;9.69245;0;420;1
17.02.2025 13:13:47.300550;9.41286;0;420;1
17.02.2025 13:13:47.400550;9.87884;0;420;1
17.02.2025 13:13:47.500550;9.78565;0;420;1
17.02.2025 13:13:47.600550;10.904;0;420;1
17.02.2025 13:13:47.700550;10.438;0;420;1
17.02.2025 13:13:47.800550;9.87884;0;420;1
17.02.2025 13:13:47.900550;9.59925;0;420;1
17.02.2025 13:13:48.000550;9.69245;0;420;1
17.02.2025 13:13:48.100550;10.0652;0;420;1
17.02.2025 13:13:48.200550;9.69245;0;420;1
17.02.2025 13:13:48.300550;10.9972;0;420;1
17.02.2025 13:13:48.400550;10.6244;0;420;1
17.02.2025 13:13:48.500550;9.87884;0;420;1
17.02.2025 13:13:48.600550;9.69245;0;420;1
17.02.2025 13:13:48.700550;9.50606;0;420;1
17.02.2025 13:13:48.800550;9.97204;0;420;1
17.02.2025 13:13:48.900550;9.59925;0;420;1
17.02.2025 13:13:49.000550;9.50606;0;420;1
17.02.2025 13:13:49.100550;9.41286;0;420;1
17.02.2025 13:13:49.200550;10.6244;0;420;1
17.02.2025 13:13:49.300550;10.904;0;420;1
17.02.2025 13:13:49.400550;10.8108;0;420;1
17.02.2025 13:13:49.500550;10.7176;0;420;1
17.02.2025 13:13:49.600550;10.438;0;420;1
17.02.2025 13:13:49.700550;9.78565;0;420;1
17.02.2025 13:13:49.800550;10.6244;0;420;1
17.02.2025 13:13:49.900550;10.5312;0;420;1
17.02.2025 13:13:50.000550;9.87884;0;420;1
17.02.2025 13:13:50.100550;9.69245;0;420;1
17.02.2025 13:13:50.200550;9.87884;0;420;1
17.02.2025 13:13:50.300550;9.22647;0;420;1
17.02.2025 13:13:50.400550;9.59925;0;420;1
17.02.2025 13:13:50.500550;8.94688;0;420;1
17.02.2025 13:13:50.600550;8.94688;0;420;1
17.02.2025 13:13:50.700550;9.13327;0;420;1
17.02.2025 13:13:50.800550;10.3448;0;420;1
17.02.2025 13:13:50.900550;10.3448;0;420;1
17.02.2025 13:13:51.000550;10.438;0;420;1
17.02.2025 13:13:51.100550;10.2516;0;420;1
17.02.2025 13:13:51.200550;10.8108;0;420;1
17.02.2025 13:13:51.300550;10.0652;0;420;1
17.02.2025 13:13:51.400550;10.0652;0;420;1
17.02.2025 13:13:51.500550;9.59925;0;420;1
17.02.2025 13:13:51.600550;9.59925;0;420;1
17.02.2025 13:13:51.700550;9.22647;0;420;1
17.02.2025 13:13:51.800550;9.22647;0;420;1
17.02.2025 13:13:51.900550;9.69245;0;420;1
17.02.2025 13:13:52.000550;10.1584;0;420;1
17.02.2025 13:13:52.100550;11.1836;0;420;1
17.02.2025 13:13:52.200550;10.3448;0;420;1
17.02.2025 13:13:52.300550;10.3448;0;420;1
17.02.2025 13:13:52.400550;10.438;0;420;1
17.02.2025 13:13:52.500550;10.5312;0;420;1
17.02.2025 13:13:52.600550;10.6244;0;420;1
17.02.2025 13:13:52.700550;10.904;0;420;1
17.02.2025 13:13:52.800550;11.0904;0;420;1
17.02.2025 13:13:52.900550;11.1836;0;420;1
17.02.2025 13:13:53.000550;10.7176;0;420;1
17.02.2025 13:13:53.100550;10.6244;0;420;1
17.02.2025 13:13:53.200550;9.97204;0;420;1
17.02.2025 13:13:53.300550;10.5312;0;420;1
17.02.2025 13:13:53.400550;10.6244;0;420;1
17.02.2025 13:13:53.500550;10.0652;0;420;1
17.02.2025 13:13:53.600550;10.1584;0;420;1
17.02.2025 13:13:53.700550;9.50606;0;420;1
17.02.2025 13:13:53.800550;9.59925;0;420;1
17.02.2025 13:13:53.900550;9.41286;0;420;1
17.02.2025 13:13:54.000550;9.31966;0;420;1
17.02.2025 13:13:54.100550;9.78565;0;420;1
17.02.2025 13:13:54.200550;9.41286;0;420;1
17.02.2025 13:13:54.300550;9.50606;0;420;1
17.02.2025 13:13:54.400550;9.22647;0;420;1
17.02.2025 13:13:54.500550;10.904;0;420;1
17.02.2025 13:13:54.600550;10.904;0;420;1
17.02.2025 13:13:54.700550;10.438;0;420;1
17.02.2025 13:13:54.800550;10.438;0;420;1
17.02.2025 13:13:54.900550;10.0652;0;420;1
17.02.2025 13:13:55.000550;9.97204;0;420;1
17.02.2025 13:13:55.100550;9.13327;0;420;1
17.02.2025 13:13:55.200550;9.13327;0;420;1
17.02.2025 13:13:55.300550;9.78565;0;420;1
17.02.2025 13:13:55.400550;10.3448;0;420;1
17.02.2025 13:13:55.500550;9.97204;0;420;1
17.02.2025 13:13:55.600550;10.0652;0;420;1
17.02.2025 13:13:55.700550;10.904;0;420;1
17.02.2025 13:13:55.800550;10.438;0;420;1
17.02.2025 13:13:55.900550;9.69245;0;420;1
17.02.2025 13:13:56.000550;9.69245;0;420;1
17.02.2025 13:13:56.100550;10.0652;0;420;1
17.02.2025 13:13:56.200550;10.0652;0;420;1
17.02.2025 13:13:56.300550;9.69245;0;420;1
17.02.2025 13:13:56.400550;10.6244;0;420;1
17.02.2025 13:13:56.500550;10.7176;0;420;1
17.02.2025 13:13:56.600550;9.22647;0;420;1
17.02.2025 13:13:56.700550;9.22647;0;420;1
17.02.2025 13:13:56.800550;9.22647;0;420;1
17.02.2025 13:13:56.900550;9.59925;0;420;1
17.02.2025 13:13:57.000550;9.87884;0;420;1
17.02.2025 13:13:57.100550;10.0652;0;420;1
17.02.2025 13:13:57.200550;10.1584;0;420;1
17.02.2025 13:13:57.300550;10.5312;0;420;1
17.02.2025 13:13:57.400550;10.5312;0;420;1
17.02.2025 13:13:57.500550;10.5312;0;420;1
17.02.2025 13:13:57.600550;10.1584;0;420;1
17.02.2025 13:13:57.700550;9.69245;0;420;1
17.02.2025 13:13:57.800550;9.87884;0;420;1
17.02.2025 13:13:57.900550;9.87884;0;420;1
17.02.2025 13:13:58.000550;10.2516;0;420;1
17.02.2025 13:13:58.100550;10.3448;0;420;1
17.02.2025 13:13:58.200550;9.78565;0;420;1
17.02.2025 13:13:58.300550;9.78565;0;420;1
17.02.2025 13:13:58.400550;9.41286;0;420;1
17.02.2025 13:13:58.500550;9.87884;0;420;1
17.02.2025 13:13:58.600550;10.3448;0;420;1
17.02.2025 13:13:58.700550;10.6244;0;420;1
17.02.2025 13:13:58.800550;10.0652;0;420;1
17.02.2025 13:13:58.900550;9.87884;0;420;1
17.02.2025 13:13:59.000550;9.87884;0;420;1
17.02.2025 13:13:59.100550;9.59925;0;420;1
17.02.2025 13:13:59.200550;10.6244;0;420;1
17.02.2025 13:13:59.300550;10.6244;0;420;1
17.02.2025 13:13:59.400550;10.438;0;420;1
17.02.2025 13:13:59.500550;9.78565;0;420;1
17.02.2025 13:13:59.600550;9.04007;0;420;1
17.02.2025 13:13:59.700550;9.04007;0;420;1
17.02.2025 13:13:59.800550;9.41286;0;420;1
17.02.2025 13:13:59.900550;10.2516;0;420;1
17.02.2025 13:14:00.000550;10.2516;0;420;1
17.02.2025 13:14:00.100550;10.6244;0;420;1
17.02.2025 13:14:00.200550;10.438;0;420;1
17.02.2025 13:14:00.300550;10.3448;0;420;1
17.02.2025 13:14:00.400550;10.3448;0;420;1
17.02.2025 13:14:00.500550;10.0652;0;420;1
17.02.2025 13:14:00.600550;10.2516;0;420;1
17.02.2025 13:14:00.700550;9.78565;0;420;1
17.02.2025 13:14:00.800550;9.50606;0;420;1
17.02.2025 13:14:00.900550;10.0652;0;420;1
17.02.2025 13:14:01.000550;9.78565;0;420;1
17.02.2025 13:14:01.100550;10.0652;0;420;1
17.02.2025 13:14:01.200550;10.2516;0;420;1
17.02.2025 13:14:01.300550;9.50606;0;420;1
17.02.2025 13:14:01.400550;9.59925;0;420;1
17.02.2025 13:14:01.500550;10.438;0;420;1
17.02.2025 13:14:01.600550;10.438;0;420;1
17.02.2025 13:14:01.700550;9.97204;0;420;1
17.02.2025 13:14:01.800550;10.1584;0;420;1
17.02.2025 13:14:01.900550;10.2516;0;420;1
17.02.2025 13:14:02.000550;10.2516;0;420;1
17.02.2025 13:14:02.100550;9.97204;0;420;1
17.02.2025 13:14:02.200550;10.438;0;420;1
17.02.2025 13:14:02.300550;10.438;0;420;1
17.02.2025 13:14:02.400550;8.85368;0;420;1
17.02.2025 13:14:02.500550;8.85368;0;420;1
17.02.2025 13:14:02.600550;8.94688;0;420;1
17.02.2025 13:14:02.700550;10.0652;0;420;1
17.02.2025 13:14:02.800550;10.0652;0;420;1
17.02.2025 13:14:02.900550;11.1836;0;420;1
17.02.2025 13:14:03.000550;11.1836;0;420;1
17.02.2025 13:14:03.100550;10.7176;0;420;1
17.02.2025 13:14:03.200550;10.8108;0;420;1
17.02.2025 13:14:03.300550;10.904;0;420;1
17.02.2025 13:14:03.400550;11.1836;0;420;1
17.02.2025 13:14:03.500550;11.37;0;420;1
17.02.2025 13:14:03.600550;11.4632;0;420;1
17.02.2025 13:14:03.700550;10.8108;0;420;1
17.02.2025 13:14:03.800550;10.8108;0;420;1
17.02.2025 13:14:03.900550;10.6244;0;420;1
17.02.2025 13:14:04.000550;10.6244;0;420;1
17.02.2025 13:14:04.100550;10.904;0;420;1
17.02.2025 13:14:04.200550;10.438;0;420;1
17.02.2025 13:14:04.300550;10.3448;0;420;1
17.02.2025 13:14:04.400550;10.3448;0;420;1
17.02.2025 13:14:04.500550;10.8108;0;420;1
17.02.2025 13:14:04.600550;10.8108;0;420;1
17.02.2025 13:14:04.700550;10.3448;0;420;1
17.02.2025 13:14:04.800550;9.87884;0;420;1
17.02.2025 13:14:04.900550;10.2516;0;420;1
17.02.2025 13:14:05.000550;9.78565;0;420;1
17.02.2025 13:14:05.100550;9.69245;0;420;1
17.02.2025 13:14:05.200550;9.69245;0;420;1
17.02.2025 13:14:05.300550;9.59925;0;420;1
17.02.2025 13:14:05.400550;9.87884;0;420;1
17.02.2025 13:14:05.500550;10.0652;0;420;1
17.02.2025 13:14:05.600550;9.78565;0;420;1
17.02.2025 13:14:05.700550;8.94688;0;420;1
17.02.2025 13:14:05.800550;9.13327;0;420;1
17.02.2025 13:14:05.900550;9.59925;0;420;1
17.02.2025 13:14:06.000550;10.2516;0;420;1
17.02.2025 13:14:06.100550;10.7176;0;420;1
17.02.2025 13:14:06.200550;11.1836;0;420;1
17.02.2025 13:14:06.300550;10.7176;0;420;1
17.02.2025 13:14:06.400550;11.37;0;420;1
17.02.2025 13:14:06.500550;11.4632;0;420;1
17.02.2025 13:14:06.600550;11.0904;0;420;1
17.02.2025 13:14:06.700550;10.3448;0;420;1
17.02.2025 13:14:06.800550;10.904;0;420;1
17.02.2025 13:14:06.900550;10.9972;0;420;1
17.02.2025 13:14:07.000550;10.5312;0;420;1
17.02.2025 13:14:07.100550;10.5312;0;420;1
17.02.2025 13:14:07.200550;10.5312;0;420;1
17.02.2025 13:14:07.300550;9.97204;0;420;1
17.02.2025 13:14:07.400550;9.87884;0;420;1
17.02.2025 13:14:07.500550;10.0652;0;420;1
17.02.2025 13:14:07.600550;9.50606;0;420;1
17.02.2025 13:14:07.700550;10.0652;0;420;1
17.02.2025 13:14:07.800550;9.87884;0;420;1
17.02.2025 13:14:07.900550;9.87884;0;420;1
17.02.2025 13:14:08.000550;9.13327;0;420;1
17.02.2025 13:14:08.100550;9.97204;0;420;1
17.02.2025 13:14:08.200550;9.87884;0;420;1
17.02.2025 13:14:08.300550;9.22647;0;420;1
17.02.2025 13:14:08.400550;9.69245;0;420;1
17.02.2025 13:14:08.500550;9.59925;0;420;1
17.02.2025 13:14:08.600550;9.22647;0;420;1
17.02.2025 13:14:08.700550;8.66729;0;420;1
17.02.2025 13:14:08.800550;9.87884;0;420;1
17.02.2025 13:14:08.900550;9.78565;0;420;1
17.02.2025 13:14:09.000550;10.6244;0;420;1
17.02.2025 13:14:09.100550;10.6244;0;420;1
17.02.2025 13:14:09.200550;10.7176;0;420;1
17.02.2025 13:14:09.300550;11.0904;0;420;1
17.02.2025 13:14:09.400550;10.8108;0;420;1
17.02.2025 13:14:09.500550;10.0652;0;420;1
17.02.2025 13:14:09.600550;9.87884;0;420;1
17.02.2025 13:14:09.700550;10.2516;0;420;1
17.02.2025 13:14:09.800550;10.1584;0;420;1
17.02.2025 13:14:09.900550;9.50606;0;420;1
17.02.2025 13:14:10.000550;9.41286;0;420;1
17.02.2025 13:14:10.100550;9.41286;0;420;1
17.02.2025 13:14:10.200550;9.04007;0;420;1
17.02.2025 13:14:10.300550;9.22647;0;420;1
17.02.2025 13:14:10.400550;9.59925;0;420;1
17.02.2025 13:14:10.500550;10.0652;0;420;1
17.02.2025 13:14:10.600550;10.1584;0;420;1
17.02.2025 13:14:10.700550;10.438;0;420;1
17.02.2025 13:14:10.800550;11.0904;0;420;1
17.02.2025 13:14:10.900550;10.6244;0;420;1
17.02.2025 13:14:11.000550;10.5312;0;420;1
17.02.2025 13:14:11.100550;11.1836;0;420;1
17.02.2025 13:14:11.200550;10.904;0;420;1
17.02.2025 13:14:11.300550;10.1584;0;420;1
17.02.2025 13:14:11.400550;10.0652;0;420;1
17.02.2025 13:14:11.500550;10.0652;0;420;1
17.02.2025 13:14:11.600550;10.2516;0;420;1
17.02.2025 13:14:11.700550;10.2516;0;420;1
17.02.2025 13:14:11.800550;9.87884;0;420;1
17.02.2025 13:14:11.900550;9.69245;0;420;1
17.02.2025 13:14:12.000550;9.97204;0;420;1
17.02.2025 13:14:12.100550;10.0652;0;420;1
17.02.2025 13:14:12.200550;9.50606;0;420;1
