Time;[110:2];[110:10];[112:28];[112:29];[6.0]
15.03.2025 08:04:14.795366;10.9972;0;408;1;0
15.03.2025 08:04:14.895366;10.9972;0;408;1;0
15.03.2025 08:04:14.995366;10.9972;0;408;1;0
15.03.2025 08:04:15.095366;11.2768;0;408;1;0
15.03.2025 08:04:15.195366;11.37;0;408;1;0
15.03.2025 08:04:15.295366;10.7176;0;408;1;0
15.03.2025 08:04:15.395366;10.8108;0;408;1;0
15.03.2025 08:04:15.495366;10.5312;0;408;1;0
15.03.2025 08:04:15.595366;10.1584;0;408;1;0
15.03.2025 08:04:15.695366;10.2516;0;408;1;0
15.03.2025 08:04:15.795366;10.8108;0;408;1;0
15.03.2025 08:04:15.895366;11.0904;0;408;1;0
15.03.2025 08:04:15.995366;10.6244;0;408;1;0
15.03.2025 08:04:16.095366;10.438;0;408;1;0
15.03.2025 08:04:16.195366;9.87884;0;408;1;0
15.03.2025 08:04:16.295366;9.87884;0;408;1;0
15.03.2025 08:04:16.395366;9.31966;0;408;1;0
15.03.2025 08:04:16.495366;9.31966;0;408;1;0
15.03.2025 08:04:16.595366;9.50606;0;408;1;0
15.03.2025 08:04:16.695366;9.59925;0;408;1;0
15.03.2025 08:04:16.795366;9.13327;0;408;1;0
15.03.2025 08:04:16.895366;9.97204;0;408;1;0
15.03.2025 08:04:16.995366;10.1584;0;408;1;0
15.03.2025 08:04:17.095366;9.69245;0;408;1;0
15.03.2025 08:04:17.195366;9.59925;0;408;1;0
15.03.2025 08:04:17.295366;9.50606;0;408;1;0
15.03.2025 08:04:17.395366;8.94688;0;408;1;0
15.03.2025 08:04:17.495366;9.13327;0;408;1;0
15.03.2025 08:04:17.595366;9.59925;0;408;1;0
15.03.2025 08:04:17.695366;9.41286;0;408;1;0
15.03.2025 08:04:17.795366;9.97204;0;408;1;0
15.03.2025 08:04:17.895366;10.438;0;408;1;0
15.03.2025 08:04:17.995366;11.4632;0;408;1;0
15.03.2025 08:04:18.095366;10.9972;0;408;1;0
15.03.2025 08:04:18.195366;10.904;0;408;1;0
15.03.2025 08:04:18.295366;10.8108;0;408;1;0
15.03.2025 08:04:18.395366;10.438;0;408;1;0
15.03.2025 08:04:18.495366;10.5312;0;408;1;0
15.03.2025 08:04:18.595366;11.1836;0;408;1;0
15.03.2025 08:04:18.695366;10.8108;0;408;1;0
15.03.2025 08:04:18.795366;10.1584;0;408;1;0
15.03.2025 08:04:18.895366;10.1584;0;408;1;0
15.03.2025 08:04:18.995366;10.7176;0;408;1;0
15.03.2025 08:04:19.095366;10.438;0;408;1;0
15.03.2025 08:04:19.195366;9.78565;0;408;1;0
15.03.2025 08:04:19.295366;10.5312;0;408;1;0
15.03.2025 08:04:19.395366;10.1584;0;408;1;0
15.03.2025 08:04:19.495366;10.2516;0;408;1;0
15.03.2025 08:04:19.595366;9.59925;0;408;1;0
15.03.2025 08:04:19.695366;10.1584;0;408;1;0
15.03.2025 08:04:19.795366;9.78565;0;408;1;0
15.03.2025 08:04:19.895366;9.04007;0;408;1;0
15.03.2025 08:04:19.995366;9.69245;0;408;1;0
15.03.2025 08:04:20.095366;9.97204;0;408;1;0
15.03.2025 08:04:20.195366;9.59925;0;408;1;0
15.03.2025 08:04:20.295366;8.85368;0;408;1;0
15.03.2025 08:04:20.395366;9.31966;0;408;1;0
15.03.2025 08:04:20.495366;9.59925;0;408;1;0
15.03.2025 08:04:20.595366;10.438;0;408;1;0
15.03.2025 08:04:20.695366;10.7176;0;408;1;0
15.03.2025 08:04:20.795366;10.8108;0;408;1;0
15.03.2025 08:04:20.895366;10.9972;0;408;1;0
15.03.2025 08:04:20.995366;10.3448;0;408;1;0
15.03.2025 08:04:21.095366;9.59925;0;408;1;0
15.03.2025 08:04:21.195366;9.41286;0;408;1;0
15.03.2025 08:04:21.295366;9.31966;0;408;1;0
15.03.2025 08:04:21.395366;9.22647;0;408;1;0
15.03.2025 08:04:21.495366;9.04007;0;408;1;0
15.03.2025 08:04:21.595366;9.59925;0;408;1;0
15.03.2025 08:04:21.695366;10.0652;0;408;1;0
15.03.2025 08:04:21.795366;10.5312;0;408;1;0
15.03.2025 08:04:21.895366;11.1836;0;408;1;0
15.03.2025 08:04:21.995366;11.0904;0;408;1;0
15.03.2025 08:04:22.095366;11.0904;0;408;1;0
15.03.2025 08:04:22.195366;10.438;0;408;1;0
15.03.2025 08:04:22.295366;10.2516;0;408;1;0
15.03.2025 08:04:22.395366;10.5312;0;408;1;0
15.03.2025 08:04:22.495366;10.3448;0;408;1;0
15.03.2025 08:04:22.595366;10.7176;0;408;1;0
15.03.2025 08:04:22.695366;10.6244;0;408;1;0
15.03.2025 08:04:22.795366;10.0652;0;408;1;0
15.03.2025 08:04:22.895366;9.69245;0;408;1;0
15.03.2025 08:04:22.995366;9.22647;0;408;1;0
15.03.2025 08:04:23.095366;9.50606;0;408;1;0
15.03.2025 08:04:23.195366;9.78565;0;408;1;0
15.03.2025 08:04:23.295366;9.22647;0;408;1;0
15.03.2025 08:04:23.395366;9.31966;0;408;1;0
15.03.2025 08:04:23.495366;9.41286;0;408;1;0
15.03.2025 08:04:23.595366;9.04007;0;408;1;0
15.03.2025 08:04:23.695366;9.41286;0;408;1;0
15.03.2025 08:04:23.795366;9.50606;0;408;1;0
15.03.2025 08:04:23.895366;10.2516;0;408;1;0
15.03.2025 08:04:23.995366;10.1584;0;408;1;0
15.03.2025 08:04:24.095366;10.438;0;408;1;0
15.03.2025 08:04:24.195366;10.5312;0;408;1;0
15.03.2025 08:04:24.295366;10.5312;0;408;1;0
15.03.2025 08:04:24.395366;9.97204;0;408;1;0
15.03.2025 08:04:24.495366;9.97204;0;408;1;0
15.03.2025 08:04:24.595366;10.6244;0;408;1;0
15.03.2025 08:04:24.695366;10.0652;0;408;1;0
15.03.2025 08:04:24.795366;9.69245;0;408;1;0
15.03.2025 08:04:24.895366;9.41286;0;408;1;0
15.03.2025 08:04:24.995366;9.31966;0;408;1;0
15.03.2025 08:04:25.095366;9.31966;0;408;1;0
15.03.2025 08:04:25.195366;9.69245;0;408;1;0
15.03.2025 08:04:25.295366;10.2516;0;408;1;0
15.03.2025 08:04:25.395366;10.6244;0;408;1;0
15.03.2025 08:04:25.495366;10.7176;0;408;1;0
15.03.2025 08:04:25.595366;11.1836;0;408;1;0
15.03.2025 08:04:25.695366;10.5312;0;408;1;0
15.03.2025 08:04:25.795366;10.3448;0;408;1;0
15.03.2025 08:04:25.895366;10.0652;0;408;1;0
15.03.2025 08:04:25.995366;9.78565;0;408;1;0
15.03.2025 08:04:26.095366;9.78565;0;408;1;0
15.03.2025 08:04:26.195366;9.78565;0;408;1;0
15.03.2025 08:04:26.295366;9.31966;0;408;1;0
15.03.2025 08:04:26.395366;9.50606;0;408;1;0
15.03.2025 08:04:26.495366;9.50606;0;408;1;0
15.03.2025 08:04:26.595366;9.87884;0;408;1;0
15.03.2025 08:04:26.695366;9.97204;0;408;1;0
15.03.2025 08:04:26.795366;9.41286;0;408;1;0
15.03.2025 08:04:26.895366;8.66729;0;408;1;0
15.03.2025 08:04:26.995366;9.97204;0;408;1;0
15.03.2025 08:04:27.095366;9.59925;0;408;1;0
15.03.2025 08:04:27.195366;10.438;0;408;1;0
15.03.2025 08:04:27.295366;10.904;0;408;1;0
15.03.2025 08:04:27.395366;10.7176;0;408;1;0
15.03.2025 08:04:27.495366;10.2516;0;408;1;0
15.03.2025 08:04:27.595366;9.50606;0;408;1;0
15.03.2025 08:04:27.695366;9.41286;0;408;1;0
15.03.2025 08:04:27.795366;9.69245;0;408;1;0
15.03.2025 08:04:27.895366;9.69245;0;408;1;0
15.03.2025 08:04:27.995366;10.438;0;408;1;0
15.03.2025 08:04:28.095366;10.1584;0;408;1;0
15.03.2025 08:04:28.195366;10.1584;0;408;1;0
15.03.2025 08:04:28.295366;10.2516;0;408;1;0
15.03.2025 08:04:28.395366;9.87884;0;408;1;0
15.03.2025 08:04:28.495366;10.6244;0;408;1;0
15.03.2025 08:04:28.595366;10.7176;0;408;1;0
15.03.2025 08:04:28.695366;10.3448;0;408;1;0
15.03.2025 08:04:28.795366;9.59925;0;408;1;0
15.03.2025 08:04:28.895366;8.76048;0;408;1;0
15.03.2025 08:04:28.995366;8.85368;0;408;1;0
15.03.2025 08:04:29.095366;9.59925;0;408;1;0
15.03.2025 08:04:29.195366;9.50606;0;408;1;0
15.03.2025 08:04:29.295366;10.0652;0;408;1;0
15.03.2025 08:04:29.395366;10.5312;0;408;1;0
15.03.2025 08:04:29.495366;10.8108;0;408;1;0
15.03.2025 08:04:29.595366;11.37;0;408;1;0
15.03.2025 08:04:29.695366;11.37;0;408;1;0
15.03.2025 08:04:29.795366;10.8108;0;408;1;0
15.03.2025 08:04:29.895366;10.0652;0;408;1;0
15.03.2025 08:04:29.995366;10.3448;0;408;1;0
15.03.2025 08:04:30.095366;9.78565;0;408;1;0
15.03.2025 08:04:30.195366;9.87884;0;408;1;0
15.03.2025 08:04:30.295366;9.13327;0;408;1;0
15.03.2025 08:04:30.395366;9.22647;0;408;1;0
15.03.2025 08:04:30.495366;8.76048;0;408;1;0
15.03.2025 08:04:30.595366;9.13327;0;408;1;0
15.03.2025 08:04:30.695366;9.69245;0;408;1;0
15.03.2025 08:04:30.795366;10.2516;0;408;1;0
15.03.2025 08:04:30.895366;10.7176;0;408;1;0
15.03.2025 08:04:30.995366;10.904;0;408;1;0
15.03.2025 08:04:31.095366;10.5312;0;408;1;0
15.03.2025 08:04:31.195366;10.9972;0;408;1;0
15.03.2025 08:04:31.295366;10.2516;0;408;1;0
15.03.2025 08:04:31.395366;10.1584;0;408;1;0
15.03.2025 08:04:31.495366;9.97204;0;408;1;0
15.03.2025 08:04:31.595366;9.97204;0;408;1;0
15.03.2025 08:04:31.695366;9.31966;0;408;1;0
15.03.2025 08:04:31.795366;9.04007;0;408;1;0
15.03.2025 08:04:31.895366;9.59925;0;408;1;0
15.03.2025 08:04:31.995366;9.41286;0;408;1;0
15.03.2025 08:04:32.095366;9.87884;0;408;1;0
15.03.2025 08:04:32.195366;9.97204;0;408;1;0
15.03.2025 08:04:32.295366;10.2516;0;408;1;0
15.03.2025 08:04:32.395366;10.9972;0;408;1;0
15.03.2025 08:04:32.495366;10.6244;0;408;1;0
15.03.2025 08:04:32.595366;10.6244;0;408;1;0
15.03.2025 08:04:32.695366;10.7176;0;408;1;0
15.03.2025 08:04:32.795366;10.7176;0;408;1;0
15.03.2025 08:04:32.895366;11.2768;0;408;1;0
15.03.2025 08:04:32.995366;11.2768;0;408;1;0
15.03.2025 08:04:33.095366;10.7176;0;408;1;0
15.03.2025 08:04:33.195366;10.7176;0;408;1;0
15.03.2025 08:04:33.295366;9.97204;0;408;1;0
15.03.2025 08:04:33.395366;10.6244;0;408;1;0
15.03.2025 08:04:33.495366;10.1584;0;408;1;0
15.03.2025 08:04:33.595366;10.1584;0;408;1;0
15.03.2025 08:04:33.695366;10.3448;0;408;1;0
15.03.2025 08:04:33.795366;9.87884;0;408;1;0
15.03.2025 08:04:33.895366;9.78565;0;408;1;0
15.03.2025 08:04:33.995366;10.0652;0;408;1;0
15.03.2025 08:04:34.095366;9.50606;0;408;1;0
15.03.2025 08:04:34.195366;9.50606;0;408;1;0
15.03.2025 08:04:34.295366;10.1584;0;408;1;0
15.03.2025 08:04:34.395366;10.1584;0;408;1;0
15.03.2025 08:04:34.495366;9.97204;0;408;1;0
15.03.2025 08:04:34.595366;9.87884;0;408;1;0
15.03.2025 08:04:34.695366;9.22647;0;408;1;0
15.03.2025 08:04:34.795366;9.31966;0;408;1;0
15.03.2025 08:04:34.895366;8.94688;0;408;1;0
15.03.2025 08:04:34.995366;9.50606;0;408;1;0
15.03.2025 08:04:35.095366;10.1584;0;408;1;0
15.03.2025 08:04:35.195366;11.37;0;408;1;0
15.03.2025 08:04:35.295366;11.0904;0;408;1;0
15.03.2025 08:04:35.395366;11.37;0;408;1;0
15.03.2025 08:04:35.495366;11.9292;0;408;1;0
15.03.2025 08:04:35.595366;11.6496;0;408;1;0
15.03.2025 08:04:35.695366;10.9972;0;408;1;0
15.03.2025 08:04:35.795366;10.904;0;408;1;0
15.03.2025 08:04:35.895366;11.0904;0;408;1;0
15.03.2025 08:04:35.995366;10.8108;0;408;1;0
15.03.2025 08:04:36.095366;11.836;0;408;1;0
15.03.2025 08:04:36.195366;11.5564;0;408;1;0
15.03.2025 08:04:36.295366;11.4632;0;408;1;0
15.03.2025 08:04:36.395366;10.8108;0;408;1;0
15.03.2025 08:04:36.495366;10.5312;0;408;1;0
15.03.2025 08:04:36.595366;10.5312;0;408;1;0
15.03.2025 08:04:36.695366;10.6244;0;408;1;0
15.03.2025 08:04:36.795366;10.0652;0;408;1;0
15.03.2025 08:04:36.895366;10.8108;0;408;1;0
15.03.2025 08:04:36.995366;10.438;0;408;1;0
15.03.2025 08:04:37.095366;10.3448;0;408;1;0
15.03.2025 08:04:37.195366;9.87884;0;408;1;0
15.03.2025 08:04:37.295366;9.97204;0;408;1;0
15.03.2025 08:04:37.395366;10.7176;0;408;1;0
15.03.2025 08:04:37.495366;10.3448;0;408;1;0
15.03.2025 08:04:37.595366;10.1584;0;408;1;0
15.03.2025 08:04:37.695366;10.1584;0;408;1;0
15.03.2025 08:04:37.795366;9.50606;0;408;1;0
15.03.2025 08:04:37.895366;9.13327;0;408;1;0
15.03.2025 08:04:37.995366;8.94688;0;408;1;0
15.03.2025 08:04:38.095366;9.78565;0;408;1;0
15.03.2025 08:04:38.195366;10.8108;0;408;1;0
15.03.2025 08:04:38.295366;10.7176;0;408;1;0
15.03.2025 08:04:38.395366;10.6244;0;408;1;0
15.03.2025 08:04:38.495366;10.7176;0;408;1;0
15.03.2025 08:04:38.595366;10.438;0;408;1;0
15.03.2025 08:04:38.695366;10.438;0;408;1;0
15.03.2025 08:04:38.795366;10.438;0;408;1;0
15.03.2025 08:04:38.895366;9.78565;0;408;1;0
15.03.2025 08:04:38.995366;9.69245;0;408;1;0
15.03.2025 08:04:39.095366;8.85368;0;408;1;0
15.03.2025 08:04:39.195366;9.69245;0;408;1;0
15.03.2025 08:04:39.295366;9.59925;0;408;1;0
15.03.2025 08:04:39.395366;9.22647;0;408;1;0
15.03.2025 08:04:39.495366;9.59925;0;408;1;0
15.03.2025 08:04:39.595366;10.1584;0;408;1;0
15.03.2025 08:04:39.695366;11.2768;0;408;1;0
15.03.2025 08:04:39.795366;10.904;0;408;1;0
15.03.2025 08:04:39.895366;11.37;0;408;1;0
15.03.2025 08:04:39.995366;11.1836;0;408;1;0
15.03.2025 08:04:40.095366;10.9972;0;408;1;0
15.03.2025 08:04:40.195366;11.2768;0;408;1;0
15.03.2025 08:04:40.295366;11.37;0;408;1;0
15.03.2025 08:04:40.395366;10.904;0;408;1;0
15.03.2025 08:04:40.495366;10.6244;0;408;1;0
15.03.2025 08:04:40.595366;10.1584;0;408;1;0
15.03.2025 08:04:40.695366;10.3448;0;408;1;0
15.03.2025 08:04:40.795366;11.0904;0;408;1;0
15.03.2025 08:04:40.895366;11.0904;0;408;1;0
15.03.2025 08:04:40.995366;10.6244;0;408;1;0
15.03.2025 08:04:41.095366;9.87884;0;408;1;0
15.03.2025 08:04:41.195366;9.78565;0;408;1;0
15.03.2025 08:04:41.295366;10.438;0;408;1;0
15.03.2025 08:04:41.395366;10.0652;0;408;1;0
15.03.2025 08:04:41.495366;9.78565;0;408;1;0
15.03.2025 08:04:41.595366;9.41286;0;408;1;0
15.03.2025 08:04:41.695366;9.50606;0;408;1;0
15.03.2025 08:04:41.795366;9.59925;0;408;1;0
15.03.2025 08:04:41.895366;9.87884;0;408;1;0
15.03.2025 08:04:41.995366;10.0652;0;408;1;0
15.03.2025 08:04:42.095366;10.0652;0;408;1;0
15.03.2025 08:04:42.195366;9.50606;0;408;1;0
15.03.2025 08:04:42.295366;9.69245;0;408;1;0
15.03.2025 08:04:42.395366;9.50606;0;408;1;0
15.03.2025 08:04:42.495366;9.31966;0;408;1;0
15.03.2025 08:04:42.595366;8.85368;0;408;1;0
15.03.2025 08:04:42.695366;9.78565;0;408;1;0
15.03.2025 08:04:42.795366;9.59925;0;408;1;0
15.03.2025 08:04:42.895366;9.87884;0;408;1;0
15.03.2025 08:04:42.995366;9.59925;0;408;1;0
15.03.2025 08:04:43.095366;10.6244;0;408;1;0
15.03.2025 08:04:43.195366;10.1584;0;408;1;0
15.03.2025 08:04:43.295366;10.904;0;408;1;0
15.03.2025 08:04:43.395366;10.3448;0;408;1;0
15.03.2025 08:04:43.495366;10.438;0;408;1;0
15.03.2025 08:04:43.595366;10.0652;0;408;1;0
15.03.2025 08:04:43.695366;9.69245;0;408;1;0
15.03.2025 08:04:43.795366;9.22647;0;408;1;0
15.03.2025 08:04:43.895366;9.31966;0;408;1;0
15.03.2025 08:04:43.995366;9.59925;0;408;1;0
15.03.2025 08:04:44.095366;9.22647;0;408;1;0
15.03.2025 08:04:44.195366;9.59925;0;408;1;0
15.03.2025 08:04:44.295366;10.8108;0;408;1;0
15.03.2025 08:04:44.395366;10.7176;0;408;1;0
15.03.2025 08:04:44.495366;10.6244;0;408;1;0
15.03.2025 08:04:44.595366;10.6244;0;408;1;0
15.03.2025 08:04:44.695366;10.7176;0;408;1;0
15.03.2025 08:04:44.795366;10.438;0;408;1;0
15.03.2025 08:04:44.895366;9.78565;0;408;1;0
15.03.2025 08:04:44.995366;8.94688;0;408;1;0
15.03.2025 08:04:45.095366;9.50606;0;408;1;0
15.03.2025 08:04:45.195366;9.50606;0;408;1;0
15.03.2025 08:04:45.295366;9.87884;0;408;1;0
15.03.2025 08:04:45.395366;10.1584;0;408;1;0
15.03.2025 08:04:45.495366;9.69245;0;408;1;0
15.03.2025 08:04:45.595366;9.97204;0;408;1;0
15.03.2025 08:04:45.695366;10.0652;0;408;1;0
15.03.2025 08:04:45.795366;10.1584;0;408;1;0
15.03.2025 08:04:45.895366;10.0652;0;408;1;0
15.03.2025 08:04:45.995366;10.904;0;408;1;0
15.03.2025 08:04:46.095366;10.2516;0;408;1;0
15.03.2025 08:04:46.195366;10.0652;0;408;1;0
15.03.2025 08:04:46.295366;10.1584;0;408;1;0
15.03.2025 08:04:46.395366;9.41286;0;408;1;0
15.03.2025 08:04:46.495366;9.41286;0;408;1;0
15.03.2025 08:04:46.595366;9.04007;0;408;1;0
15.03.2025 08:04:46.695366;9.50606;0;408;1;0
15.03.2025 08:04:46.795366;10.0652;0;408;1;0
15.03.2025 08:04:46.895366;10.5312;0;408;1;0
15.03.2025 08:04:46.995366;10.9972;0;408;1;0
15.03.2025 08:04:47.095366;10.438;0;408;1;0
15.03.2025 08:04:47.195366;10.6244;0;408;1;0
15.03.2025 08:04:47.295366;10.8108;0;408;1;0
15.03.2025 08:04:47.395366;10.5312;0;408;1;0
15.03.2025 08:04:47.495366;11.2768;0;408;1;0
15.03.2025 08:04:47.595366;11.0904;0;408;1;0
15.03.2025 08:04:47.695366;10.438;0;408;1;0
15.03.2025 08:04:47.795366;10.438;0;408;1;0
15.03.2025 08:04:47.895366;10.1584;0;408;1;0
15.03.2025 08:04:47.995366;9.78565;0;408;1;0
15.03.2025 08:04:48.095366;9.87884;0;408;1;0
15.03.2025 08:04:48.195366;9.97204;0;408;1;0
15.03.2025 08:04:48.295366;9.97204;0;408;1;0
15.03.2025 08:04:48.395366;9.59925;0;408;1;0
15.03.2025 08:04:48.495366;9.69245;0;408;1;0
15.03.2025 08:04:48.595366;9.78565;0;408;1;0
15.03.2025 08:04:48.695366;10.5312;0;408;1;0
15.03.2025 08:04:48.795366;10.1584;0;408;1;0
15.03.2025 08:04:48.895366;9.59925;0;408;1;0
15.03.2025 08:04:48.995366;9.50606;0;408;1;0
15.03.2025 08:04:49.095366;8.76048;0;408;1;0
15.03.2025 08:04:49.195366;9.13327;0;408;1;0
15.03.2025 08:04:49.295366;10.6244;0;408;1;0
15.03.2025 08:04:49.395366;10.3448;0;408;1;0
15.03.2025 08:04:49.495366;10.2516;0;408;1;0
15.03.2025 08:04:49.595366;10.6244;0;408;1;0
15.03.2025 08:04:49.695366;10.8108;0;408;1;0
15.03.2025 08:04:49.795366;10.1584;0;408;1;0
15.03.2025 08:04:49.895366;10.6244;0;408;1;0
15.03.2025 08:04:49.995366;10.2516;0;408;1;0
15.03.2025 08:04:50.095366;10.0652;0;408;1;0
15.03.2025 08:04:50.195366;9.41286;0;408;1;0
15.03.2025 08:04:50.295366;9.41286;0;408;1;0
15.03.2025 08:04:50.395366;9.41286;0;408;1;0
15.03.2025 08:04:50.495366;8.94688;0;408;1;0
15.03.2025 08:04:50.595366;9.22647;0;408;1;0
15.03.2025 08:04:50.695366;9.97204;0;408;1;0
15.03.2025 08:04:50.795366;9.59925;0;408;1;0
15.03.2025 08:04:50.895366;10.0652;0;408;1;0
15.03.2025 08:04:50.995366;10.438;0;408;1;0
15.03.2025 08:04:51.095366;10.7176;0;408;1;0
15.03.2025 08:04:51.195366;9.97204;0;408;1;0
15.03.2025 08:04:51.295366;10.438;0;408;1;0
15.03.2025 08:04:51.395366;10.2516;0;408;1;0
15.03.2025 08:04:51.495366;9.50606;0;408;1;0
15.03.2025 08:04:51.595366;9.41286;0;408;1;0
15.03.2025 08:04:51.695366;9.31966;0;408;1;0
15.03.2025 08:04:51.795366;9.50606;0;408;1;0
15.03.2025 08:04:51.895366;9.13327;0;408;1;0
15.03.2025 08:04:51.995366;9.69245;0;408;1;0
15.03.2025 08:04:52.095366;9.87884;0;408;1;0
15.03.2025 08:04:52.195366;10.904;0;408;1;0
15.03.2025 08:04:52.295366;11.2768;0;408;1;0
15.03.2025 08:04:52.395366;10.8108;0;408;1;0
15.03.2025 08:04:52.495366;11.2768;0;408;1;0
15.03.2025 08:04:52.595366;10.9972;0;408;1;0
15.03.2025 08:04:52.695366;10.7176;0;408;1;0
15.03.2025 08:04:52.795366;10.2516;0;408;1;0
15.03.2025 08:04:52.895366;10.3448;0;408;1;0
15.03.2025 08:04:52.995366;11.1836;0;408;1;0
15.03.2025 08:04:53.095366;10.7176;0;408;1;0
15.03.2025 08:04:53.195366;10.7176;0;408;1;0
15.03.2025 08:04:53.295366;9.97204;0;408;1;0
